gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Nr4a1	0.825241700763247	8.48928863028988	29.5000438283016	8.26563167471011e-190	4.34924487725865e-187	422.969270972129	1.7718318557775496
Pdzd2	0.825515105876763	8.50087868790526	28.9758220245006	3.0283282052961e-183	1.5137855616223902e-180	407.876836983759	1.7721676674222768
Stxbp6	0.767973651248333	8.42979070688821	28.8210206385978	2.49876995751648e-181	1.2186074463546799e-178	403.470296336489	1.7028763146251515
Il1rapl1	0.950107152160422	11.3447103147079	27.9842185880697	3.85067436021298e-171	1.71098297405463e-168	380.047089916532	1.9320161476452524
Kirrel3	1.43590337037531	9.18489379955132	27.8862696316155	5.74137422836201e-170	2.3916412020020503e-167	377.349208422693	2.7055152445385153
Ntrk3	1.03271335390055	9.39579811329191	27.8458541117042	1.7459926909116998e-169	7.12471915403662e-167	376.238715410431	2.0458684097129805
Igsf11	0.528887372983185	8.20995516981078	27.8351980354585	2.34038399072008e-169	9.3591955788896e-167	375.946176615102	1.4428160460015798
Magi3	0.633665984629282	8.40248255659056	27.8255548611715	3.05067527754055e-169	1.19604416028281e-166	375.681538656267	1.5515024603027425
Tafa5	0.561080805727126	8.35422135119689	27.059902490592	3.1641981572769596e-160	1.17163226212505e-157	354.954604962092	1.4753740908579225
Arhgap10	0.704710750618164	8.7364428886283	26.1831932281668	3.33906508116314e-150	1.13160349657385e-147	331.913404267423	1.6298178659610913
Grm1	0.805670408436189	8.62812380021041	26.1615365648964	5.85008772714677e-150	1.94954173507166e-147	331.353599497889	1.7479578646790372
Pip5k1b	0.720481118873392	8.49325839428001	25.4744838787832	2.4629430130146102e-142	7.350230678392119e-140	313.828806546354	1.6477314386013204
Actn1	0.511338473827886	8.57606254198652	25.4045857231927	1.43234333869183e-141	4.21172133193283e-139	312.07143228028	1.4253719845514492
Rtn4rl1	0.606275284715979	8.43261338891053	24.7000888912873	5.59749161153306e-134	1.4726558522710998e-131	294.622596450126	1.5223238320381183
Tcerg1l	0.514560224673049	8.21965951423754	24.6260155973031	3.4209280448398602e-133	8.88330600734714e-131	292.815849775084	1.4285586072313694
Camk2d	0.505195632390782	8.1298238880614	24.2398154915857	3.94121215126349e-129	9.97525784360929e-127	283.481950088073	1.4193158052705805
Nwd2	0.671179192418913	8.67754298702173	24.2196337417352	6.399537627719589e-129	1.5994844358281598e-126	282.998160039019	1.5923739688226421
Cacng3	0.621343815957337	8.82125569870719	24.0507762319194	3.6377091335824098e-127	8.76337278626269e-125	278.965811251363	1.5383073894104222
Mapk4	0.75261716660537	8.79429379309433	23.6667306674699	3.21365424711082e-123	7.13966851899788e-121	269.897654341192	1.6848465089999753
Egfem1	0.918479052963187	8.62270179957692	23.6570120405698	4.03700351611042e-123	8.87031706644263e-121	269.670024780199	1.8901216006399055
Lrfn5	0.820831465105599	10.1160793293351	23.1661999049696	3.60534938688251e-118	7.66903840326765e-116	258.29382785448	1.7664237381947432
Trank1	0.562394801181243	8.57560594540403	23.1525882751389	4.929517510615999e-118	1.03753371183965e-115	257.981666570617	1.4767184622658935
Dgkb	0.972465393036702	9.40173566104257	23.1215725598082	1.00480304650099e-117	2.07124091905023e-115	257.271038686981	1.9621908809485493
LOC108353456	1.24663792794119	9.05772896891488	23.09437863992	1.87462624487497e-117	3.82481140472194e-115	256.648744075972	2.37287800122122
Arl15	0.759211311045471	8.89235355203672	22.982790233165	2.4043169692871e-116	4.85599169706015e-114	254.102744236249	1.6925650844705082
Kctd16	1.06398378776582	10.5009382734986	22.5466828228719	4.5838682999896e-112	8.48652283873074e-110	244.268591208101	2.09069670614849
Hdac9	0.741404926253795	8.96468288685701	22.3518932799909	3.52460364302091e-110	6.3490495353336096e-108	239.93588747132	1.6718030828073143
Ralgapa2	0.530494239006991	8.5996779427962	22.2676115799947	2.2810345640691e-109	4.07225768826443e-107	238.07265482517	1.4444239420670328
Mast3	0.54247259104304	8.91596096807391	22.259937127998	2.70291429411472e-109	4.78272312485166e-107	237.903337653362	1.45646657311896
Rasgef1b	0.578041630393027	8.73096123560501	21.738370791835	2.4118058961940902e-104	4.0186715745334e-102	226.530730206157	1.4928214595158857
Cacna2d1	0.597609827638957	9.9169591248742	21.3349281554226	1.35779284412056e-100	2.1894409611444e-98	217.915641490012	1.5132074953916494
Cdh13	0.806740010237863	8.5227532477166	21.2921753915479	3.35924994968884e-100	5.3734562195222804e-98	217.011999877767	1.7492542662464918
Schip1	1.30957076137164	10.7183192760518	21.2116902409888	1.83975926198258e-99	2.91952273359855e-97	215.315678403096	2.4786778201895965
Arfgef3	0.530839245522943	9.03744122744351	20.8092851659498	8.24245018504117e-96	1.23915632669096e-93	206.929354138519	1.444769403338129
Chrm3	0.824442222254737	10.2772599588357	20.7973315321364	1.0555327602200101e-95	1.5750281746715702e-93	206.682652656912	1.77085025604298
Dock4	0.594090917635722	9.14486542816088	20.4453515521854	1.4429249408681498e-92	2.03178057694779e-90	199.481000293009	1.5095210944901751
Srgap3	0.608612938856469	8.84822636777125	20.4346273666755	1.79457342164987e-92	2.50926542418805e-90	199.263479935219	1.5247925112725156
Pde7b	0.645960190507777	8.69958597727198	20.1009581690493	1.50185334819875e-89	2.05681902035849e-87	192.551797226085	1.5647803845819568
Cacna1c	0.583231184773119	9.76884756423024	19.7929011569977	6.80846548734906e-87	8.956267593391091e-85	186.452000400248	1.4982009945181924
Alcam	0.746262716192895	8.90221032229667	19.7334858123131	2.19163409665741e-86	2.86416495180816e-84	185.286207266554	1.6774418048815596
Nlgn1	0.593683805637854	11.3700166656855	19.3478989877034	3.9745814098843495e-83	4.88997955465093e-81	177.80461685726	1.5090951850424497
Prkg1	0.729561882636775	9.39850052519507	19.3477458214579	3.9863299195203895e-83	4.88997955465093e-81	177.801673891131	1.6581354728895565
Lingo2	0.590042252724787	8.7124181442872	19.2650128843915	1.95661952252342e-82	2.38552483858877e-80	176.215386921209	1.5052908327555863
Ctdspl	0.508594351494439	9.23869492775307	19.24921773492	2.6490310961462896e-82	3.1908058293641598e-80	175.91329997813	1.4226633888687599
Tmem108	0.583887916506734	9.14907574867375	18.8280290842257	7.81079283613246e-79	8.873681974912979e-77	167.948157242934	1.498883148464535
Tafa2	0.92461516288833	9.00983306774936	18.7947530578241	1.45747395042633e-78	1.6464515050155102e-76	167.326282976672	1.8981778377802516
Rgs7	0.5682146767591	10.626688277251	18.7737026801645	2.16137574777762e-78	2.42790494813559e-76	166.93345190726	1.4826876211472935
Adgrl3	0.52531555833675	10.0641798059925	18.6849846932122	1.1321431770198199e-77	1.26464820248667e-75	165.28260772955	1.4392483500326703
Slit3	0.776919309976133	10.0986632228361	18.5249796128643	2.2003242472621402e-76	2.41733424857178e-74	162.324794935881	1.7134680724806195
AC125757.1	0.868484920014483	9.73587236947507	18.3777742270401	3.2989754792859003e-75	3.4717376162274504e-73	159.625785406824	1.8257445449387961
Cacnb2	0.55164211991096	9.29087539075829	18.3214771040447	9.23952294344704e-75	9.62209694032414e-73	158.599204710813	1.4657531121309095
Dscaml1	0.594364669364817	8.79245848543005	18.1916756273142	9.81215698046497e-74	1.01130968466184e-71	156.244123468534	1.5098075536559137
Atrnl1	0.50467150910182	9.84456695743506	18.1486661297026	2.1388727197238e-73	2.15993737529684e-71	155.467421756336	1.418800269182607
Cntnap5a	0.590022820092255	8.84441018428836	17.4309288219112	7.269947905501101e-68	6.79264525095769e-66	142.774185435661	1.5052705571146692
Epha6	0.613363331732447	8.57327278299411	17.3417408543191	3.41627127758219e-67	3.1191024746692202e-65	141.232267759697	1.5298215032395615
Fstl4	0.756590725820821	9.26641807377288	16.9070285308765	5.7616423329911696e-64	4.8001682686732695e-62	133.82883994598	1.6894934131056283
Prkca	0.515124049896425	8.76888475284662	16.6370425775651	5.2989279660971595e-62	4.2044470111949504e-60	129.32445799782	1.4291170168504888
Cntn3	0.496850090602393	8.65165736644011	16.5595157202984	1.9156142326620303e-61	1.4961994758623901e-59	128.044284915352	1.4111292063757632
Auts2	0.520100960825976	10.6487711376417	16.4569787974013	1.0388201771968201e-60	7.9583177942721705e-59	126.360224590197	1.4340556007362129
Nell1	0.651527457394746	9.13136799577824	16.4117339219358	2.1832248367980202e-60	1.6661671989227602e-58	125.620418370016	1.5708304367893
Ptprt	0.71821034993987	9.56694053017231	16.2024803916542	6.59996828985444e-59	4.92411813267312e-57	122.225126542184	1.6451399870540995
Tmem178b	0.571989034024824	9.97863010998078	15.4280341640464	1.36810576526471e-53	8.93963227989147e-52	110.0347818248	1.4865716849049981
Kcnq5	0.680523247876524	11.3197533697068	15.234962583145	2.64048978389505e-52	1.6921985009289e-50	107.087856949546	1.6027209370942979
Gria3	0.551023082630588	9.97174113925044	14.9011564154946	4.04361295712539e-50	2.4426598512907e-48	102.079680703336	1.4651243159151803
Ntm	0.649621496693255	11.2228393056144	14.3181674520139	2.0361599132567903e-46	1.1063319963469999e-44	93.5969976115461	1.568756565179314
Cux1	0.515795169356412	8.80663293506423	13.6001097942424	4.665164665252e-42	2.3261837277235398e-40	83.6109366321559	1.429781974675383
Pdzrn3	0.613230048254502	9.74245010002301	11.9854850714061	4.6479232019712296e-33	1.77357298517967e-31	63.0211938185906	1.5296801771058717
Unc5d	0.613205832438286	9.48213591628798	11.6163021858705	3.6983568682968802e-31	1.34452082875629e-29	58.6764517016363	1.5296545014487792
