gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
ENSPTRG00000046233	0.069609396	7.254870739	32.36752725	9.77E-228	3.34E-225	510.446689	1.049432516
ETNPPL	0.095813039	7.256488058	32.04046272	3.06E-223	1.03E-220	500.1158254	1.068667492
SOX2	0.088373602	7.25647074	31.66943659	3.41E-218	1.13E-215	488.5188607	1.063170959
SLC5A11	0.28760425	7.289592106	31.43778191	4.52E-215	1.47E-212	481.3442533	1.220611637
APCDD1	0.106049418	7.257781758	31.21678493	4.11E-212	1.32E-209	474.5471311	1.076276991
LDB3	0.239538761	7.281682428	30.79545566	1.58E-206	4.97E-204	461.7168324	1.18061515
QKI	1.125081109	7.790520573	30.73567681	9.64E-206	2.99E-203	459.9101022	2.181138086
ADAMTS14	0.083312653	7.256078471	30.38983971	3.19E-201	9.77E-199	449.5243198	1.059447908
TMEM144	0.261566268	7.286727794	29.66321722	6.93E-192	2.09E-189	428.073934	1.198779458
SLCO1A2	0.066662995	7.25480034	29.57535492	9.01E-191	2.68E-188	425.5142645	1.047291458
SDC4	0.063859355	7.254669436	29.28987388	3.57E-187	1.05E-184	417.248243	1.045258196
PLXNB1	0.137643778	7.263358552	29.21694269	2.93E-186	8.45E-184	415.1490118	1.100106944
ACSBG1	0.103109473	7.258490333	28.99082774	1.93E-183	5.49E-181	408.6728595	1.074085971
BMP7	0.096427173	7.257936568	28.97072575	3.43E-183	9.62E-181	408.0994823	1.069122505
RELN	0.331027905	7.296226184	28.5961714	1.43E-178	3.95E-176	397.4865488	1.257909302
AGT	0.014998662	7.252607249	28.43045224	1.51E-176	4.13E-174	392.8337412	1.010450509
CHD7	0.245774465	7.286650015	28.30150929	5.60E-175	1.51E-172	389.2316366	1.185729121
FAM107B	0.171311361	7.268532976	28.27940009	1.04E-174	2.76E-172	388.6156018	1.12608159
EYA2	0.160881237	7.267455303	28.03069619	1.05E-171	2.74E-169	381.7181433	1.117969816
PLIN5	0.030958799	7.253081563	27.52744464	1.04E-165	2.69E-163	367.9424692	1.021690904
SPP1	0.132107394	7.263609762	27.38540415	4.90E-164	1.25E-161	364.0983011	1.095893341
SEMA3B	0.097448123	7.258698685	27.32552448	2.47E-163	6.23E-161	362.4835267	1.069879357
ADARB2	1.299721335	7.701280595	27.06003428	3.10E-160	7.73E-158	355.3655264	2.461813267
EDNRB	0.034845102	7.253288772	26.56459791	1.57E-154	3.87E-152	342.2636224	1.024446825
BTBD11	0.266304855	7.293387241	26.09639118	3.11E-149	7.56E-147	330.0988452	1.202723369
SNX22	0.098925885	7.259675616	26.05427946	9.21E-149	2.21E-146	329.0150612	1.070975803
ARHGAP42	0.141325824	7.26560506	25.88816031	6.59E-147	1.56E-144	324.7564967	1.102918223
CDH19	0.153696596	7.265765847	25.46628861	2.99E-142	7.02E-140	314.0611408	1.112416151
CLIC4	0.121731651	7.263812371	25.1921662	2.90E-139	6.72E-137	307.2035917	1.088040041
GLUL	0.072745557	7.256418034	25.03339752	1.50E-137	3.45E-135	303.2649584	1.051716275
NKX6-2	0.052122944	7.254557888	25.02851553	1.70E-137	3.85E-135	303.144235	1.03678945
CTNNA3	0.794995946	7.575997815	24.86397504	9.89E-136	2.22E-133	299.0888929	1.735072499
HEY2	0.044865768	7.254000772	24.7538095	1.48E-134	3.29E-132	296.3883262	1.031587194
ANLN	0.136488088	7.268079596	24.55763373	1.79E-132	3.93E-130	291.6083838	1.099226042
PMP2	0.064883343	7.256047185	24.46616582	1.65E-131	3.59E-129	289.3924368	1.046000356
PTGDS	0.126503512	7.266337449	24.43148308	3.83E-131	8.22E-129	288.5543121	1.091644803
TMEM63A	0.11266549	7.262907037	24.37052899	1.67E-130	3.55E-128	287.0841484	1.081224037
MAML2	0.665997319	7.432690717	24.26126222	2.33E-129	4.90E-127	284.4577227	1.586664738
GRIN2C	0.093232155	7.260091383	23.48983936	1.99E-121	4.15E-119	266.2442091	1.066757427
NOTCH1	0.064549342	7.256152734	23.26194051	3.94E-119	8.11E-117	260.9738569	1.045758223
TMEM123	0.065831313	7.256717531	22.71510103	1.03E-113	2.11E-111	248.5333772	1.046687891
PLXNB3	0.05994882	7.255936354	22.67393222	2.61E-113	5.27E-111	247.6085539	1.04242878
HTRA1	0.147038815	7.272996793	22.53773741	5.56E-112	1.11E-109	244.5607898	1.107294375
S100B	0.05660607	7.255543074	22.39820122	1.25E-110	2.47E-108	241.4569559	1.04001625
DUSP10	0.052871034	7.25519154	22.17366079	1.80E-108	3.53E-106	236.5020499	1.037327203
XAF1	0.065192117	7.256716291	22.15290764	2.84E-108	5.52E-106	236.0465691	1.046224252
CHST3	0.036936953	7.253851767	22.10650731	7.89E-108	1.52E-105	235.0297118	1.02593331
SLC35D2	0.096557159	7.261898014	22.03625994	3.68E-107	7.01E-105	233.4942372	1.069218836
RASSF2	0.102616624	7.262887905	21.63744235	2.11E-103	3.98E-101	224.8679111	1.073719108
RTKN	0.06489418	7.256830283	21.44576312	1.28E-101	2.39E-99	220.7770671	1.046008213
ENSPTRG00000050063	0.025855298	7.253254391	21.31570112	2.03E-100	3.76E-98	218.0216602	1.018083081
GRAMD2B	0.180740829	7.274706992	21.07570012	3.19E-98	5.85E-96	212.980461	1.133465775
PDE8A	0.548101974	7.463092515	20.91483585	9.17E-97	1.67E-94	209.6329743	1.462160795
STON2	0.096615212	7.261414986	20.87798223	1.97E-96	3.56E-94	208.8696282	1.069261862
MBP	0.75062358	7.63888085	20.66894064	1.48E-94	2.65E-92	204.5648541	1.682519913
ENSPTRG00000051290	0.002835855	7.252470066	20.44243953	1.52E-92	2.70E-90	199.9487045	1.001967598
PPP1R14A	0.06346291	7.25715172	20.39393935	4.08E-92	7.16E-90	198.966769	1.044971004
ENSPTRG00000051094	0.056352689	7.256275678	20.32789483	1.55E-91	2.71E-89	197.6333303	1.039833608
EGFR	0.295748846	7.309423992	20.18697963	2.66E-90	4.60E-88	194.8025025	1.22752197
PDK4	0.021263817	7.253054195	20.15850843	4.72E-90	8.07E-88	194.2329059	1.014848109
PDGFRA	0.083958107	7.260368018	20.15806909	4.76E-90	8.07E-88	194.2241218	1.059922005
SLC2A10	0.026743024	7.253352035	20.04647278	4.44E-89	7.47E-87	191.9992033	1.018709726
PAX6	0.030575419	7.253601999	20.04540857	4.53E-89	7.56E-87	191.9780447	1.021419438
KIAA1755	0.038430184	7.254240686	20.04265852	4.79E-89	7.93E-87	191.9233728	1.02699573
ACACB	0.114863376	7.267510181	20.03427377	5.66E-89	9.29E-87	191.7567275	1.082872492
ZBTB20	0.188221976	7.289548127	20.01272448	8.70E-89	1.42E-86	191.3287544	1.139358668
PAPLN	0.063977565	7.257565757	19.81877349	4.07E-87	6.57E-85	187.4972888	1.045343844
SOX10	0.093052246	7.264258935	19.78882064	7.34E-87	1.18E-84	186.9088557	1.066624407
RIN2	0.166380669	7.278403439	19.69579976	4.57E-86	7.27E-84	185.0870271	1.122239555
CLMN	0.443424169	7.391992526	19.69003233	5.12E-86	8.07E-84	184.9743498	1.359827988
EFS	0.0395662	7.254518357	19.65191873	1.08E-85	1.69E-83	184.2305492	1.027804732
MYO3A	0.09333554	7.263366614	19.56022647	6.47E-85	1.00E-82	182.4469656	1.066833875
GAD1	0.157717675	7.283873585	19.37683063	2.27E-83	3.49E-81	178.9042689	1.115521002
HIP1	0.33872629	7.36703057	19.34479947	4.20E-83	6.43E-81	178.2888939	1.26463959
PMP22	0.080805895	7.260708532	19.14924154	1.79E-81	2.71E-79	174.5536748	1.05760866
SH3TC2	0.039569642	7.254563703	18.93970019	9.51E-80	1.43E-77	170.5929446	1.027807185
CGNL1	0.046092707	7.254797535	18.85737279	4.48E-79	6.71E-77	169.0485732	1.032464879
CDC42EP1	0.023642763	7.253227445	18.78929968	1.61E-78	2.39E-76	167.7766143	1.016522933
DISC1	0.172323331	7.286036782	18.74723555	3.53E-78	5.20E-76	166.9929087	1.12687175
HMX1	0.011162989	7.25263393	18.5513034	1.35E-76	1.97E-74	163.3653186	1.007767607
MEGF10	0.213283618	7.294188252	18.40911581	1.85E-75	2.69E-73	160.7563548	1.15932384
PLEKHH1	0.353299949	7.450675741	18.39382542	2.45E-75	3.53E-73	160.4769766	1.27747933
CARNS1	0.094473112	7.266327544	18.07603885	7.91E-73	1.13E-70	154.7224742	1.06767541
HHIP	0.145263689	7.27610791	17.96262423	6.08E-72	8.64E-70	152.692755	1.105932772
MAG	0.04007253	7.254980211	17.92021859	1.30E-71	1.83E-69	151.9370885	1.028165515
CD9	0.033108555	7.254325877	17.68748275	8.10E-70	1.13E-67	147.82119	1.023214458
FAXDC2	0.193638632	7.29706095	17.5450721	9.89E-69	1.38E-66	145.3289199	1.143644476
CXCL14	0.078074169	7.260853332	17.40981078	1.05E-67	1.45E-65	142.9802207	1.055607985
VGLL3	0.020880115	7.25315238	17.39131031	1.44E-67	1.98E-65	142.6603736	1.014578233
RFX4	0.151882869	7.29282714	17.35461874	2.73E-67	3.72E-65	142.0270229	1.111018522
COL9A2	0.035244675	7.254570257	17.25256226	1.59E-66	2.15E-64	140.2723379	1.024730598
TTYH2	0.125102884	7.278261777	17.24828783	1.71E-66	2.30E-64	140.1990699	1.090585504
TMEM98	0.084553421	7.264533316	17.22071105	2.75E-66	3.67E-64	139.7268079	1.060359461
CCDC198	0.015597416	7.252887717	17.19338194	4.39E-66	5.83E-64	139.2595266	1.010869958
PHLDB1	0.194454161	7.318258643	17.15928349	7.88E-66	1.04E-63	138.6775276	1.14429114
PITPNC1	0.573937711	7.647179595	17.01246504	9.64E-65	1.26E-62	136.1846686	1.488580984
SLC1A2	0.616870563	7.765612492	16.96641155	2.11E-64	2.74E-62	135.4070857	1.533545066
NHSL1	0.126982468	7.274931096	16.89383306	7.18E-64	9.29E-62	134.1858807	1.092007276
CYBRD1	0.070142845	7.260234461	16.73248644	1.08E-62	1.39E-60	131.4896311	1.049820624
COL5A3	0.148935511	7.291064186	16.71791455	1.37E-62	1.76E-60	131.2473828	1.108751081
SCD	0.125315239	7.280170318	16.61875295	7.16E-62	9.09E-60	129.6044346	1.090746042
DDO	0.014560262	7.25285958	16.46618079	8.91E-61	1.12E-58	127.095464	1.010143504
PLEKHH2	0.134356839	7.284370895	16.45115355	1.14E-60	1.43E-58	126.8495872	1.097603388
SLC6A20	0.11381108	7.274428403	16.41368382	2.11E-60	2.63E-58	126.2374762	1.082082937
GPSM2	0.103794348	7.270942537	16.41206263	2.17E-60	2.68E-58	126.2110233	1.074595982
WIF1	0.061856155	7.258908661	16.38146907	3.58E-60	4.40E-58	125.7123165	1.043807848
IRAG1	0.100502549	7.268130607	16.23678658	3.78E-59	4.62E-57	123.366328	1.072146869
PIEZO2	0.112266803	7.273000548	16.21875746	5.06E-59	6.15E-57	123.0754353	1.080925283
RANBP3L	0.115224167	7.270679719	16.11628054	2.65E-58	3.20E-56	121.4280926	1.083143332
RAPGEF3	0.170074888	7.307209469	16.11023232	2.92E-58	3.51E-56	121.3311893	1.125116886
ADGRV1	0.451862987	7.544979119	16.10311884	3.27E-58	3.91E-56	121.2172646	1.367805397
SMOC1	0.118594044	7.270395277	16.09704226	3.61E-58	4.29E-56	121.1199858	1.085676318
ZFP36L2	0.048586849	7.256386202	15.987677	2.08E-57	2.46E-55	119.3753968	1.034251356
OTX2	0.001452569	7.252464425	15.62754679	6.17E-55	7.24E-53	113.7139366	1.001007351
ENSPTRG00000051348	0.001849905	7.252466055	15.62040077	6.90E-55	8.05E-53	113.6028905	1.001283079
SLC24A3	0.304531785	7.350627431	15.5150996	3.55E-54	4.12E-52	111.972393	1.235017757
MTUS1	0.209885092	7.335196762	15.51289581	3.67E-54	4.24E-52	111.9383861	1.156596059
AASS	0.121912409	7.275555572	15.48595642	5.58E-54	6.40E-52	111.5230684	1.088176373
VSIR	0.023684357	7.25360474	15.34818019	4.67E-53	5.32E-51	109.4101984	1.016552241
S100A1	0.025796661	7.253848424	15.33542884	5.68E-53	6.44E-51	109.2155964	1.018041703
P2RY1	0.005189153	7.252514351	15.28201749	1.29E-52	1.45E-50	108.4022148	1.003603323
MMD2	0.36472085	7.428966738	15.25240875	2.02E-52	2.27E-50	107.9525254	1.287632459
GFAP	0.053486917	7.257984558	15.20782066	3.98E-52	4.44E-50	107.2769672	1.03777013
VWA1	0.021695676	7.253422865	15.18556571	5.59E-52	6.20E-50	106.9405143	1.015151941
MITF	0.176615575	7.297111901	15.16290017	7.88E-52	8.70E-50	106.5983563	1.130229362
C1QL1	0.035206141	7.255137406	15.08664911	2.50E-51	2.74E-49	105.450995	1.024703228
TMCC3	0.079538631	7.264940839	15.06165523	3.64E-51	3.98E-49	105.0761571	1.056680064
NKAIN4	0.017554909	7.253169349	15.05281875	4.16E-51	4.52E-49	104.9437821	1.012242468
RBMS3	0.328059269	7.416629443	15.03830804	5.18E-51	5.59E-49	104.7265716	1.255323562
F3	0.029439705	7.254395455	14.93362301	2.49E-50	2.67E-48	103.1657015	1.020615675
FGFR2	0.447034271	7.591286367	14.75249006	3.66E-49	3.91E-47	100.4905337	1.36323499
PIP4K2A	0.443172522	7.742051404	14.63860882	1.96E-48	2.08E-46	98.82519797	1.359590816
ARHGAP23	0.251331128	7.409169212	14.61149319	2.91E-48	3.07E-46	98.43056191	1.190304864
GPR37L1	0.045319528	7.257342814	14.57852526	4.71E-48	4.95E-46	97.95173077	1.031911701
ATP13A4	0.16838074	7.315060484	14.56761814	5.52E-48	5.77E-46	97.79355041	1.123796444
SH3BP2	0.031673431	7.254979351	14.51097766	1.26E-47	1.31E-45	96.97401201	1.02219712
GAD2	0.124353482	7.287578796	14.48238314	1.91E-47	1.97E-45	96.561478	1.09001915
PHLPP1	0.525384546	8.1440807	14.44762758	3.15E-47	3.25E-45	96.06114576	1.439317175
CNP	0.142323238	7.302837404	14.39982752	6.29E-47	6.44E-45	95.37497759	1.103680993
ENPP2	0.242221568	7.374561801	14.31798941	2.04E-46	2.08E-44	94.205435	1.182812641
EMX2	0.020551723	7.253435605	14.30456844	2.47E-46	2.51E-44	94.01426849	1.014347318
CPNE2	0.090277462	7.271109767	14.29540056	2.82E-46	2.84E-44	93.88378476	1.064574904
TMTC2	0.754168606	7.928954002	14.19714211	1.14E-45	1.15E-43	92.49051593	1.686659327
NWD1	0.115513993	7.282335717	14.17837085	1.49E-45	1.49E-43	92.22543178	1.083360949
PADI2	0.176773571	7.325216306	14.07755203	6.22E-45	6.19E-43	90.8076456	1.130353146
PLPP3	0.174273295	7.312710041	13.9683361	2.88E-44	2.85E-42	89.28311002	1.128395873
SLCO1C1	0.046734457	7.258231176	13.85591113	1.38E-43	1.36E-41	87.72609651	1.03292425
PDLIM3	0.062662658	7.261601918	13.80049235	2.98E-43	2.92E-41	86.96318052	1.044391527
COL9A1	0.058488116	7.260035931	13.78231035	3.83E-43	3.73E-41	86.71354168	1.041373873
PRIMA1	0.023660708	7.253995902	13.62398993	3.36E-42	3.27E-40	84.55362058	1.016535577
SLC25A18	0.107051896	7.281268096	13.58405128	5.80E-42	5.60E-40	84.01266433	1.077025118
ALDH1A1	0.069718025	7.261375426	13.53067862	1.20E-41	1.15E-39	83.29221196	1.049511536
ACSS3	0.057998701	7.261375189	13.51402692	1.50E-41	1.44E-39	83.06801517	1.04102066
PDLIM5	0.128278328	7.279986167	13.4717451	2.66E-41	2.53E-39	82.49996962	1.09298858
ABTB2	0.194804918	7.311191475	13.42591226	4.93E-41	4.67E-39	81.88621478	1.144569381
TCF12	0.499440802	8.144177535	13.14269213	2.14E-39	2.02E-37	78.13967534	1.413665511
SALL1	0.022179949	7.253926172	13.11387125	3.13E-39	2.94E-37	77.76287229	1.015492757
BMPR1B	0.206906088	7.344810035	13.02860191	9.57E-39	8.95E-37	76.65287887	1.154210282
HIPK2	0.356022716	7.623448891	13.00561651	1.29E-38	1.20E-36	76.35489816	1.279892567
ZFHX4	0.186445377	7.325982802	12.9382031	3.11E-38	2.88E-36	75.48397276	1.137956474
SLC22A3	0.027546301	7.254596429	12.78572446	2.22E-37	2.05E-35	73.53067323	1.01927709
NFATC4	0.023613658	7.254152312	12.77635908	2.50E-37	2.30E-35	73.41145015	1.016502425
KIF6	0.153630637	7.309175548	12.71975465	5.17E-37	4.72E-35	72.69271402	1.112365293
AIF1L	0.029350553	7.255275658	12.67341656	9.32E-37	8.48E-35	72.10669706	1.020552608
NPAS3	0.83884225	9.133865038	12.65348857	1.20E-36	1.09E-34	71.85533073	1.788614219
ITGB5	0.040071099	7.257570763	12.64822902	1.28E-36	1.16E-34	71.78905366	1.028164495
CA2	0.024201402	7.254291428	12.59734317	2.45E-36	2.19E-34	71.14924264	1.016916626
MSI2	0.465735022	8.089637604	12.46216963	1.34E-35	1.20E-33	69.46209994	1.381020775
PTPRM	0.574556804	7.746151252	12.43160262	1.96E-35	1.74E-33	69.08309297	1.489219904
POLR2F	0.335501086	7.705873204	12.40860184	2.61E-35	2.31E-33	68.79851171	1.261815594
NINJ2	0.101365214	7.285259007	12.3050692	9.43E-35	8.31E-33	67.52402528	1.072788155
SPOCK3	0.606465334	7.70755304	12.29292884	1.10E-34	9.61E-33	67.37527325	1.522524384
ENSPTRG00000045929	0.001412721	7.252468807	12.25403437	1.77E-34	1.55E-32	66.89969527	1.000979703
PLPP4	0.105846751	7.27792932	12.07906034	1.50E-33	1.30E-31	64.7787593	1.076125808
GSDMD	0.009663537	7.252807586	11.99362835	4.21E-33	3.65E-31	63.75422651	1.006720737
LIFR	0.229111566	7.43211948	11.98073262	4.92E-33	4.24E-31	63.60020417	1.172112922
OLFM2	0.40179293	7.646318677	11.96630792	5.85E-33	5.03E-31	63.42811593	1.321148768
PLIN3	0.042326689	7.259122166	11.92491355	9.61E-33	8.22E-31	62.9354219	1.029773243
ENSPTRG00000051689	0.004102626	7.252520618	11.85647126	2.18E-32	1.85E-30	62.12451844	1.002847771
ITPKB	0.201021546	7.357094604	11.84253433	2.57E-32	2.18E-30	61.95996252	1.149512015
CYP2J2	0.015156416	7.253325659	11.81996419	3.36E-32	2.84E-30	61.69388183	1.010561005
SGK2	0.034710781	7.256859098	11.75653662	7.12E-32	5.98E-30	60.94883454	1.024351449
SFRP1	0.032374722	7.25616547	11.75634632	7.14E-32	5.98E-30	60.94660524	1.022694128
CAPN3	0.174507298	7.364639102	11.75511588	7.24E-32	6.04E-30	60.93219162	1.128578913
CPM	0.091674631	7.272191102	11.72224783	1.07E-31	8.87E-30	60.54772502	1.065606384
LITAF	0.061296589	7.264068665	11.71480938	1.16E-31	9.64E-30	60.46086413	1.043403074
EFHD1	0.080221111	7.273327879	11.71380097	1.18E-31	9.71E-30	60.4490928	1.057180054
EPAS1	0.028937825	7.255280797	11.69937673	1.40E-31	1.15E-29	60.28082752	1.020260689
ARHGEF40	0.05444839	7.262918393	11.6831951	1.69E-31	1.38E-29	60.09230708	1.038461974
LRRC1	0.173796972	7.351222413	11.66892467	2.00E-31	1.63E-29	59.9262681	1.128023382
SLC25A13	0.277034156	7.507641835	11.6589426	2.24E-31	1.82E-29	59.81024497	1.211701347
SLC31A2	0.080725249	7.27744534	11.65084189	2.47E-31	1.99E-29	59.71616183	1.057549542
ENSPTRG00000033782	0.008783939	7.252762155	11.56825069	6.47E-31	5.20E-29	58.76064692	1.006107135
PROX1	0.068235104	7.264647336	11.56782409	6.50E-31	5.21E-29	58.75572881	1.048433316
TCF7L1	0.099690182	7.274687796	11.56361521	6.83E-31	5.45E-29	58.70721837	1.071543324
IRX2	0.001682984	7.252471673	11.49771271	1.47E-30	1.16E-28	57.94993451	1.001167236
ARX	0.029574161	7.255873783	11.47920133	1.81E-30	1.44E-28	57.73799529	1.020710799
ADAMTS17	0.229129971	7.358775756	11.37911323	5.73E-30	4.52E-28	56.59796285	1.172127875
AXL	0.037675836	7.258154638	11.37635524	5.91E-30	4.65E-28	56.56668923	1.026458881
APOE	0.027245077	7.255401199	11.33485849	9.50E-30	7.43E-28	56.09705685	1.019064295
TLR4	0.005878217	7.252606166	11.29292688	1.53E-29	1.19E-27	55.62423871	1.004082782
AQP4	0.057509362	7.265706959	11.28202283	1.73E-29	1.34E-27	55.5015708	1.040667623
TLCD1	0.008644809	7.252757927	11.27230427	1.93E-29	1.50E-27	55.39233936	1.006010114
EZR	0.048138871	7.261220635	11.27098169	1.96E-29	1.51E-27	55.37748121	1.033930256
TRAF4	0.035107952	7.257746134	11.26278553	2.15E-29	1.65E-27	55.28544399	1.02463349
LRRC32	0.006287319	7.252569423	11.19980373	4.39E-29	3.35E-27	54.58042658	1.004367548
EVI2A	0.021711965	7.254455915	11.18006614	5.48E-29	4.17E-27	54.36029388	1.015163402
FRMD5	0.619602094	9.327828062	11.16276631	6.65E-29	5.05E-27	54.16766756	1.536451358
SLC7A10	0.017893391	7.253732226	11.04425324	2.50E-28	1.89E-26	52.85606095	1.012479987
ITGA2	0.024479455	7.25496396	11.04065182	2.60E-28	1.96E-26	52.81642148	1.017112637
RAB34	0.019602981	7.253998571	11.0220548	3.20E-28	2.40E-26	52.61193651	1.013680484
ALK	0.188267347	7.352294235	10.98100756	5.04E-28	3.77E-26	52.16181304	1.1393945
PTN	0.058452678	7.266670205	10.93596934	8.27E-28	6.16E-26	51.66984867	1.041348293
SPATA13	0.129035436	7.299798576	10.89414283	1.31E-27	9.72E-26	51.2147698	1.093562318
CST3	0.075281937	7.277280008	10.83380651	2.53E-27	1.87E-25	50.56136066	1.053566908
SCD5	0.441044224	8.093289545	10.80074308	3.63E-27	2.67E-25	50.20483467	1.357586594
HIP1R	0.201310447	7.442835633	10.79289009	3.95E-27	2.90E-25	50.1203146	1.149742229
DIO2	0.034309446	7.257528766	10.73537835	7.37E-27	5.39E-25	49.50319414	1.02406653
PDE3A	0.062473111	7.266200726	10.72012662	8.69E-27	6.33E-25	49.3400888	1.044254319
ARAP2	0.397764889	8.210022792	10.71905929	8.79E-27	6.39E-25	49.32868325	1.317465232
USP54	0.256281671	7.552395141	10.69164272	1.18E-26	8.55E-25	49.0360942	1.194396357
SAPCD2	0.016987031	7.253726359	10.68466162	1.27E-26	9.18E-25	48.96171124	1.011844105
SEMA6A	0.219663511	7.407045053	10.65195247	1.81E-26	1.30E-24	48.61384288	1.16446196
ENSPTRG00000048202	0.060650584	7.26662755	10.64632202	1.92E-26	1.38E-24	48.55406918	1.042935967
CTXND1	0.001325873	7.252469739	10.61664916	2.64E-26	1.88E-24	48.2395774	1.000919447
LHFPL3	0.373468454	7.400228758	10.55858453	4.90E-26	3.49E-24	47.62670028	1.295463577
NTNG1	0.641671605	8.072389288	10.53269658	6.45E-26	4.57E-24	47.35453	1.560135792
PXDC1	0.018741128	7.253988833	10.52534982	6.98E-26	4.93E-24	47.27741177	1.013075101
