gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
FBLIM1	0.226427237	7.268442079	85.61715833	0	0	3435.987676	1.169934074
SORCS2	1.717335471	8.119467241	85.16271631	0	0	3401.636219	3.288285288
AFDN	1.308689783	7.962157968	84.56816809	0	0	3356.907343	2.477164683
GRAMD2B	0.32236066	7.274706992	84.41289779	0	0	3345.266045	1.250374845
CRHR2	0.466956101	7.313629101	84.40348981	0	0	3344.561221	1.382190148
SPATA16	0.228173168	7.2604478	84.32205963	0	0	3338.4632	1.171350771
FSTL4	-2.476504019	9.936935394	-83.59079055	0	0	3283.906051	0.179679283
PCP4	0.904429505	7.423974578	83.36027475	0	0	3266.784882	1.871804167
RND3	0.179341405	7.263142859	83.23630473	0	0	3257.592474	1.132366838
CTNNA2	-1.988763895	11.22220649	-83.03716921	0	0	3242.848896	0.25195467
TLE4	1.493313647	7.868072003	82.99451611	0	0	3239.694539	2.815348751
GRIP1	1.712539235	7.857434526	81.49998488	0	0	3129.971924	3.277371544
NECAB1	-1.744632888	9.07730217	-80.02787161	0	0	3023.435832	0.29840986
R3HDM1	-1.55449927	10.52243183	-79.68057575	0	0	2998.527201	0.340446671
CDH6	0.708571283	7.389052147	79.21777308	0	0	2965.468576	1.634184964
NR4A3	0.683373947	7.34795678	79.10562053	0	0	2957.480532	1.605890971
GALNT18	-1.914996813	9.229370896	-78.22928175	0	0	2895.375905	0.265172521
PDE9A	0.507778727	7.317937541	78.066444	0	0	2883.897097	1.421859317
EMID1	0.236931231	7.272303151	78.03623898	0	0	2881.769992	1.178483231
PTPRK	-2.277805837	9.637562799	-78.03519467	0	0	2881.696461	0.206211138
CIT	-1.510612278	9.049771022	-77.91950974	0	0	2873.555885	0.350962239
PCDH17	1.112936692	7.611428066	77.85661575	0	0	2869.134209	2.162854615
SEMA5B	1.135624017	7.691825117	77.83136477	0	0	2867.359783	2.197135761
FABP7	0.133153685	7.25944903	77.47618745	0	0	2842.450097	1.096688409
C10H10orf90	0.340792629	7.283228605	77.37784068	0	0	2835.56899	1.266452203
FEZF2	0.40229986	7.302669171	77.12680305	0	0	2818.036468	1.321613071
LUZP2	1.488051045	7.763137318	76.47836035	0	0	2772.962646	2.805097749
VWC2L	1.94378248	7.846690134	76.30346973	0	0	2760.858718	3.84712973
DAPL1	0.14672638	7.259587619	75.72572163	0	0	2721.033865	1.107054602
ETV1	0.387090962	7.312384261	75.6829927	0	0	2718.098302	1.3077538
IL15RA	0.306489571	7.284218629	74.99086331	0	0	2670.736116	1.236694855
PHLDB2	1.179174671	7.624335486	74.5247777	0	0	2639.042721	2.264471953
GDNF	0.07003232	7.254331297	73.55667861	0	0	2573.731895	1.049740201
SPHKAP	0.990157951	7.468586107	72.32313864	0	0	2491.535836	1.986402456
PAPPA	0.231961828	7.268901189	72.25616712	0	0	2487.106208	1.174430897
NLK	-1.497145818	9.343553777	-71.26940924	0	0	2422.235986	0.354253542
CDHR1	0.195520204	7.267686798	70.91788378	0	0	2399.306176	1.145136997
CRYM	0.856777523	7.557153858	70.89164217	0	0	2397.598251	1.810988673
SEL1L3	1.150807588	7.745900965	70.88402667	0	0	2397.102698	2.220381516
ERC1	1.281283347	9.340879561	70.65784477	0	0	2382.404979	2.430550901
C8H8orf34	1.374752211	7.657582576	69.96386711	0	0	2337.55478	2.593233672
ELMO1	-1.41185773	8.719038899	-69.25654045	0	0	2292.224843	0.37582743
PLPP3	0.390858682	7.312710041	69.19540141	0	0	2288.324888	1.311173573
ABCC9	0.453638619	7.32865924	68.27753935	0	0	2230.125875	1.369489893
ASIC2	2.147270551	11.12847201	67.51627309	0	0	2182.355895	4.429889005
HS3ST4	2.52739175	8.875939664	67.39659629	0	0	2174.887488	5.765284291
MAST4	-1.667731302	9.144141944	-67.21814901	0	0	2163.772459	0.314747909
PRR16	1.46710037	8.294812043	67.20727004	0	0	2163.095647	2.764656746
TSPAN12	0.182729145	7.266697175	67.18834005	0	0	2161.91818	1.135028989
PLCE1	0.601386124	7.365442589	67.13354541	0	0	2158.511482	1.517173548
C3H3orf70	0.704137787	7.490676553	66.72950645	0	0	2133.46469	1.629170715
MITF	0.352264082	7.297111901	66.58365583	0	0	2124.454951	1.27656242
HIP1	0.529296041	7.36703057	66.45790736	0	0	2116.700514	1.443224806
ASTN2	1.707806836	8.661292461	66.28380499	0	0	2105.984956	3.266638562
GHR	1.504899184	8.17772122	66.07281283	0	0	2093.031154	2.838048381
ENSPTRG00000007112	0.422078416	7.336475601	66.02782946	0	0	2090.273985	1.339856427
MINAR1	0.185393995	7.268909585	66.00651474	0	0	2088.968102	1.137127476
DIP2A	0.979051725	7.86838305	65.97882693	0	0	2087.272299	1.971169345
ZDHHC14	-1.275940099	9.177292199	-65.89758601	0	0	2082.300033	0.412955978
IRAG2	0.671699864	7.426753204	65.51442964	0	0	2058.920154	1.592948764
DGKD	0.631248513	7.440149941	65.44602704	0	0	2054.758591	1.548904841
CNTN5	-2.0251446	9.411286514	-65.42810646	0	0	2053.668934	0.245680524
TSHZ2	2.723040791	8.26048998	64.4753585	0	0	1996.107015	6.602629948
ADAM12	0.262377259	7.278387534	64.27391028	0	0	1984.029377	1.199453525
ADGRL2	-1.246850691	8.68535636	-63.8528595	0	0	1958.891115	0.421367021
ATP2C2	0.265842241	7.286527384	63.68450511	0	0	1948.879736	1.202337766
KLHL5	0.695746433	7.49358748	63.59712957	0	0	1943.692871	1.619722241
INSYN2A	0.327805699	7.296509048	63.49889435	0	0	1937.86871	1.255102943
GRM7	-1.76871984	10.36904562	-63.479796	0	0	1936.737314	0.293469028
ZFPM2	-1.491397463	8.828125358	-63.37373205	0	0	1930.459399	0.355667865
SLC7A7	0.187674849	7.271480943	63.33668831	0	0	1928.268928	1.13892666
ITGA8	1.537030152	7.891611703	63.16146208	0	0	1917.922501	2.901965065
HPSE2	0.985953785	7.414760337	63.09502873	0	0	1914.006372	1.980622295
SNX31	0.157710569	7.264580738	62.92078342	0	0	1903.751917	1.115515507
CACNA2D3	-1.574747752	10.05653435	-62.57766886	0	0	1883.63144	0.335701816
SORCS1	-1.953265189	10.02757659	-62.43749198	0	0	1875.438906	0.258231126
DIAPH3	0.262650326	7.28656068	62.37419511	0	0	1871.744809	1.199680574
KALRN	-0.877354638	11.37664177	-62.28018469	0	0	1866.264425	0.544364677
TRMT9B	1.073092886	7.781684426	62.24071361	0	0	1863.965331	2.103939013
CAMK2A	-1.09350529	10.16281326	-61.69597125	0	0	1832.367726	0.468621389
ST6GALNAC5	-1.799319785	9.726509848	-61.19797265	0	0	1803.693831	0.28731002
CADPS2	-1.896725281	9.328433067	-61.19558753	0	0	1803.556989	0.268552251
FGF1	0.152032356	7.266364547	60.87453754	0	0	1785.179963	1.111133648
CRACD	0.411020461	7.33120117	60.68649206	0	0	1774.455515	1.329625966
SYT6	0.120873222	7.259522264	60.50457722	0	0	1764.108407	1.087392831
IGSF21	-1.273707227	8.607681129	-60.23095471	0	0	1748.596448	0.413595609
AJAP1	-0.980956892	8.28386144	-60.10926032	0	0	1741.717314	0.506643589
TMEM132C	1.351842905	7.909059185	59.69399148	0	0	1718.335197	2.552379594
EDIL3	-1.388971871	8.797638778	-59.49094363	0	0	1706.95437	0.381836819
GRM1	-1.492439468	8.855470051	-59.44492675	0	0	1704.379876	0.355411072
SPATA22	0.282764348	7.2965879	59.09877896	0	0	1685.070396	1.216523634
GDPD2	0.057662545	7.254348677	58.83604043	0	0	1670.480309	1.040778125
ABLIM3	0.788413157	7.721462695	58.60897904	0	0	1657.917713	1.727173672
KCNC2	-1.331180742	8.909319725	-58.39974491	0	0	1646.379508	0.39744283
ZMAT4	-1.427534168	8.874861711	-58.25388153	0	0	1638.357505	0.371765766
PTK2B	-1.294773891	8.763523166	-58.24697619	0	0	1637.978175	0.407600043
KCTD1	-1.493122877	9.216934099	-58.09706505	0	0	1629.752954	0.355242753
ANKRD33B	-1.143084439	8.411125288	-58.06012944	0	0	1627.729283	0.452790489
PRKCE	-1.214830281	9.775128292	-57.96043406	0	0	1622.272756	0.430823759
GABRA2	-1.121973066	8.421741001	-57.93673281	0	0	1620.976764	0.459465019
SPATS2L	-1.15274025	8.717529213	-57.78386862	0	0	1612.629402	0.449770128
TIMP2	0.488434543	7.37484186	57.26843158	0	0	1584.627721	1.40292175
OLFM1	-0.998614119	8.839492942	-57.26579652	0	0	1584.485143	0.500480541
BRINP2	-1.24817404	8.615640447	-56.7336663	0	0	1555.812132	0.420980689
DLC1	1.456211093	7.99704684	56.60190618	0	0	1548.749306	2.743868027
CDCP1	0.3967122	7.351178924	56.51695899	0	0	1544.203595	1.31650427
ZNF704	1.099477417	8.017832949	56.49155142	0	0	1542.845164	2.142770615
TSPAN2	0.111162595	7.259794765	56.24832781	0	0	1529.868673	1.080098283
ENSPTRG00000050792	0.106684467	7.260085628	56.05393849	0	0	1519.533573	1.076750853
MAN1C1	-1.109002737	8.556267399	-55.92160772	0	0	1512.516247	0.463614394
NEK7	0.354678343	7.340345696	55.76292594	0	0	1504.121132	1.278700456
PDZRN3	-1.59597868	8.95533232	-55.72925589	0	0	1502.342553	0.330797748
SEMA3E	0.708489657	7.364610724	55.67603581	0	0	1499.53323	1.634092506
TAFA1	-2.433607045	9.871149365	-55.48253896	0	0	1489.339394	0.185102073
BCAM	0.138631986	7.265092791	55.47851714	0	0	1489.127854	1.100860746
SLC38A4	0.097898146	7.258297309	55.46499851	0	0	1488.416898	1.070213139
LMO4	-1.164195793	8.987283915	-55.23294242	0	0	1476.237101	0.446212925
ASAP2	0.915490231	7.796101938	54.61622395	0	0	1444.090638	1.886209901
GPM6B	-1.040157993	9.292045012	-54.52081705	0	0	1439.146534	0.486274218
CDH8	1.352074535	8.683571798	54.23753776	0	0	1424.512498	2.55278942
ST8SIA6	0.159765569	7.266373106	53.80591727	0	0	1402.347329	1.117105599
SNED1	-1.225454338	8.821205831	-53.61952535	0	0	1392.824868	0.427662811
RFTN1	-1.242473282	8.70426002	-53.59263573	0	0	1391.453583	0.42264747
UST	0.997386482	7.728072445	53.3125307	0	0	1377.206068	1.996380175
PPFIA2	-0.959609915	10.30144399	-53.15368788	0	0	1369.156531	0.514195926
LPO	0.078897291	7.25759943	52.96210984	0	0	1359.477006	1.056210428
FARP1	1.02828279	8.012929354	52.84051764	0	0	1353.349943	2.039595118
PPP3CA	-0.866728249	10.38986431	-52.80907674	0	0	1351.767702	0.548389081
CDH11	0.713704413	7.649527911	52.74782109	0	0	1348.687505	1.640009774
KANK4	0.115806303	7.261533211	52.64637125	0	0	1343.593296	1.083580475
COL12A1	0.479439761	7.400677095	52.49930631	0	0	1336.224349	1.394202153
CACNB2	-1.200399065	9.523000225	-52.33856907	0	0	1328.191708	0.435154897
SATB2	-0.980846674	9.237234585	-52.28448691	0	0	1325.494043	0.506682296
DAB1	1.083779638	8.198161853	52.28406742	0	0	1325.473129	2.119581791
HECW1	-0.940107492	10.0060851	-51.96567129	0	0	1309.642708	0.521194046
CPZ	0.065159794	7.255938185	51.26129362	0	0	1274.934013	1.046200811
RAPGEF5	-1.110109536	9.441692119	-50.74110758	0	0	1249.578523	0.463258857
LMNTD1	0.294365081	7.298232916	50.62733946	0	0	1244.064553	1.226345153
NCK2	0.619611736	7.649042878	50.23078355	0	0	1224.933165	1.536461627
PAPSS2	0.920036127	7.80749005	50.20870603	0	0	1223.8721	1.892162675
ADAMTS17	0.466071865	7.358775756	50.19494575	0	0	1223.210985	1.381343255
TRIM22	0.116040552	7.261913862	50.17595574	0	0	1222.298879	1.083756429
TMEM155	0.432733203	7.426557644	49.98163737	0	0	1212.983747	1.349788346
SLC24A2	1.255909555	9.582262587	49.74890114	0	0	1201.870499	2.388176651
EPHA4	-0.968800298	9.099290625	-49.65615298	0	0	1197.454973	0.510930761
DPYD	-1.187224703	9.193815471	-49.61724239	0	0	1195.604778	0.439146831
FAM81A	-0.916754188	8.499014465	-49.5846814	0	0	1194.057526	0.529699412
TMTC2	1.214714131	7.928954002	49.52962178	0	0	1191.44329	2.320947889
RAPGEF2	-0.811906726	9.448372685	-49.49206625	0	0	1189.661676	0.569628515
SAMD4A	0.748141158	7.661123781	49.43800753	0	0	1187.099336	1.679627319
PELI2	0.451903412	7.391671822	49.38232678	0	0	1184.462797	1.367843724
PLXNB1	0.107831432	7.263358552	49.28343515	0	0	1179.786897	1.077607227
ATP1B2	0.294751619	7.3168589	49.23311566	0	0	1177.410937	1.22667377
SEZ6	0.441980984	7.43649439	49.21260451	0	0	1176.443091	1.358468379
CLMP	0.668243561	7.450415074	48.96977721	0	0	1165.013093	1.589137061
GFOD1	-0.9098712	8.6900225	-48.49924549	0	0	1143.0128	0.532232605
RTN4RL1	-0.921946974	8.51748389	-48.48613449	0	0	1142.402575	0.527796258
MGAT5B	-0.787255484	8.065413297	-48.30921443	0	0	1134.183044	0.579445354
ABLIM1	0.969009719	8.576436326	48.18372441	0	0	1128.369667	1.957496488
PDZRN4	1.488254831	7.993074602	48.17499014	0	0	1127.965566	2.805494008
ZEB2	-1.055147746	8.433317212	-48.17241593	0	0	1127.846481	0.481247934
SLIT1	-1.220370133	8.743061187	-47.95904833	0	0	1117.996243	0.429172597
SAMD3	0.262861932	7.291904981	47.92188697	0	0	1116.284788	1.199856549
CLMN	0.494842567	7.391992526	47.4336186	0	0	1093.911387	1.409166972
NCKAP5	0.408112837	7.351644967	47.33768872	0	0	1089.540548	1.32694892
CAMK2D	1.208876053	8.37257287	47.1270624	0	0	1079.972488	2.311574808
KIAA1217	1.493278586	8.5444472	47.03806879	0	0	1075.94165	2.815280333
LARGE1	-1.139670205	9.682971607	-46.70343173	0	0	1060.847806	0.453863317
ASTN1	-0.833837757	9.222350008	-46.5969458	0	0	1056.065659	0.56103483
OSBPL9	0.713232415	7.944736664	46.57715831	0	0	1055.178142	1.639473309
MYO1D	-1.132943218	8.932116552	-46.53618137	0	0	1053.341335	0.455984529
CUX1	-1.070157768	8.709983848	-46.50397695	0	0	1051.898811	0.476266913
CHRNA3	0.081477123	7.259297063	46.21937329	0	0	1039.190844	1.058100837
ANKRD6	0.474664094	7.440757185	46.20948252	0	0	1038.750507	1.389594639
DPY19L1	0.393942592	7.413320252	46.0885543	0	0	1033.373843	1.31397934
RAB3B	0.282488568	7.322775911	45.97767698	0	0	1028.45554	1.21629111
ALCAM	1.005548087	7.712927762	45.90922113	0	0	1025.424458	2.00770609
CORO6	0.679600603	7.937299712	45.61073583	0	0	1012.257143	1.601696278
PLEKHG4B	0.521075499	7.518749275	45.60888134	0	0	1012.175584	1.43502463
MEIS2	1.342034171	8.068766631	45.58704848	0	0	1011.21562	2.535085089
LPIN3	0.06776118	7.25749975	45.584865	0	0	1011.119639	1.048088963
ADCY2	0.888886656	9.162162199	45.55755418	0	0	1009.91947	1.851746558
ADAMTS9	0.465789206	7.389734266	45.49502088	0	0	1007.173974	1.381072643
ENSPTRG00000047800	0.400572635	7.340616647	45.43159835	0	0	1004.393015	1.320031754
SATB1	0.89730205	8.229196608	45.37280518	0	0	1001.818266	1.862579558
SLC39A11	-1.272157434	8.806656814	-45.2051884	0	0	994.4947806	0.414040146
CACNA1C	-0.757671664	10.79121022	-45.0930766	0	0	989.6104786	0.59145009
ARHGAP21	-0.766403345	8.885916501	-45.07609434	0	0	988.8716076	0.587881244
TACR1	0.184236387	7.282054295	44.82732001	0	0	978.0775218	1.13621542
TOX	1.493404321	8.274499817	44.80742787	0	0	977.2168214	2.815525703
LHFPL2	0.113783121	7.266844453	44.6700748	0	0	971.2834892	1.082061967
ITPR1	-0.861972362	9.096696268	-44.65504611	0	0	970.6353147	0.550199845
RELL1	0.173763902	7.282354708	44.59050377	0	0	967.8539692	1.127997525
LDLRAD4	-1.148506818	9.222260024	-44.52398467	0	0	964.9913613	0.451091868
GRM8	1.446572573	8.421275023	44.48827208	0	0	963.4561351	2.725597583
ANKRD44	0.551613596	7.53229935	44.3283195	0	0	956.5941268	1.465724133
CACNA1E	-1.00383884	9.044889654	-44.27834885	0	0	954.4550972	0.498671328
B3GAT1	-0.771276589	8.030188516	-44.05662951	0	0	944.9913935	0.585898804
FMNL2	-0.826058141	9.684032429	-44.05584714	0	0	944.9580779	0.564068336
LYPD1	0.06657503	7.256972864	44.05580425	0	0	944.9562514	1.047227603
NYAP2	0.977722525	8.261096277	44.00098328	0	0	942.6231911	1.969354082
COL9A1	0.086185435	7.260035931	43.79293252	0	0	933.7936889	1.061559646
SORBS1	-0.900206936	9.646072374	-43.78297293	0	0	933.3719925	0.535809871
RGS9	0.205017577	7.294719321	43.74926321	0	0	931.9453624	1.152700391
MOB3B	0.600196948	7.546161631	43.72201933	0	0	930.7931239	1.515923497
SYK	0.278472788	7.324714322	43.69686436	0	0	929.7298277	1.212910238
KCNH1	-1.028789453	9.752307672	-43.40138213	0	0	917.2826723	0.490121231
KCNT2	1.01431066	8.200732361	43.35908907	0	0	915.5075426	2.019937508
ABHD3	0.510814698	7.511468782	43.33171055	0	0	914.3592712	1.424854592
PDE3B	0.904293543	8.01776478	43.26115532	0	0	911.4032699	1.871627775
DPP10	1.833956518	10.74304464	43.13274032	0	0	906.0347288	3.565134531
TSHZ3	0.909991055	7.989487056	43.04965284	0	0	902.569118	1.879033848
LIMCH1	-0.957016097	10.01562438	-43.00050802	0	0	900.5222137	0.515121229
CHN2	1.106078976	7.786103338	42.95220843	0	0	898.5126465	2.152598084
RALGPS2	0.666120726	7.801256452	42.93794234	0	0	897.9194921	1.586800466
ADAMTS5	0.110286052	7.264994939	42.7813232	0	0	891.4197288	1.079442243
ATRNL1	-1.004911709	10.82438007	-42.77615369	0	0	891.2055713	0.498300626
NIBAN1	0.528549417	7.435971301	42.74372434	0	0	889.8626721	1.442478102
TENM2	-1.042362136	11.20577976	-42.51794237	0	0	880.5395065	0.485531857
AFF3	-0.793681759	9.992882138	-42.51707229	0	0	880.5036678	0.576870039
CDH2	-0.83853311	8.966410239	-42.39150584	0	0	875.3388168	0.55921187
NRXN3	-0.960369338	12.14640059	-42.38462997	0	0	875.0564092	0.513925329
SRGAP1	0.408837237	7.398586984	42.3265211	0	0	872.671465	1.32761537
LHFPL6	-1.19236734	8.434279596	-42.31181918	0	0	872.068545	0.437584233
CREB3L1	0.138197783	7.273426307	42.26391565	0	0	870.1054046	1.100529473
PCDH15	0.561291667	7.452309575	42.18347516	0	0	866.8135579	1.475589744
ACTN1	-0.703609405	8.313206577	-42.11738288	0	0	864.1132857	0.614034063
MDGA2	0.904022582	10.74342974	42.07371981	0	0	862.3315638	1.871276286
NPAS3	-1.294183443	9.133865038	-42.05316166	0	0	861.4932657	0.407766894
MAP3K5	-0.920788855	8.388697727	-42.03404953	0	0	860.7142772	0.528220114
WWP1	0.506833375	7.617870477	41.97102649	0	0	858.1478861	1.420927922
PTPRO	-0.99909978	8.872044862	-41.71061623	0	0	847.5819614	0.50031209
SRGAP3	-0.741126081	9.57542219	-41.70350542	0	0	847.2943134	0.598272195
GRM3	0.738565585	7.715005573	41.64927723	0	0	845.1021781	1.668516074
F13A1	-1.09220973	8.948373375	-41.46513246	0	0	837.6782806	0.469042407
SLC1A2	0.695594868	7.765612492	41.13863216	0	0	824.5913464	1.619552087
PPARA	0.116028519	7.269714272	40.97119621	0	0	817.9178909	1.08374739
TNR	-0.839843984	8.590284914	-40.89495166	0	0	814.8875255	0.558703985
CTNND2	-0.71906716	11.03246582	-40.88557678	0	0	814.5152853	0.607490115
SHC4	0.221501739	7.300969647	40.88430853	0	0	814.464934	1.165946619
AGAP1	-0.694920681	10.1793932	-40.8786766	0	0	814.241357	0.617743281
NETO1	-0.91922325	9.088113424	-40.70097052	0	0	807.2016666	0.528793647
ACTN4	-0.687641088	8.364974967	-40.52177707	0	0	800.1323396	0.620868185
OLFM3	1.036514873	9.097918513	40.3249441	0	0	792.4010361	2.051266407
SPOCK1	1.369310257	9.117629286	40.24440773	0	0	789.2479316	2.583470226
ELAPOR2	0.499746803	7.62035737	40.24249483	0	0	789.1731117	1.413965386
GAB1	-0.830785407	8.092736664	-40.04376771	0	0	781.4184992	0.562223083
PLXNA2	-0.756571599	9.07575351	-40.04247358	0	0	781.3681194	0.591901247
SYTL2	-0.656780778	8.235944319	-40.0064482	0	0	779.9662834	0.634292075
EZR	0.079331296	7.261220635	39.96399193	0	0	778.3157357	1.056528215
STMND1	0.104685394	7.267204692	39.91969721	0	0	776.5954811	1.075259885
PRMT2	0.57725706	7.860405782	39.90486564	0	0	776.019877	1.49200985
CORO2B	-0.683530463	8.580524282	-39.83267845	0	0	773.2212216	0.622639728
GALNT1	0.529292745	7.696401556	39.81172128	0	0	772.4096214	1.443221509
TRHDE	1.264265519	8.557478862	39.78878501	0	0	771.52184	2.402048897
SLC38A11	-1.148135007	8.423072536	-39.68391733	0	0	767.4689468	0.451208138
NLGN1	0.93619281	10.62744866	39.60520791	0	0	764.4336548	1.913472026
SDK2	0.543580847	7.505605404	39.54496944	0	0	762.1145131	1.457585838
BTN3A1	0.074681294	7.260612876	39.50807682	0	0	760.6958197	1.053128364
ENSPTRG00000051430	0.034721691	7.25426736	39.50502416	0	0	760.5784871	1.024359196
CAP2	0.704693983	8.495220532	39.44616988	0	0	758.3180246	1.629798924
TRPC3	0.34812283	7.371755615	39.39206293	0	0	756.2427102	1.272903305
ADCY9	-0.713743469	9.055469846	-39.16960047	0	0	747.7383242	0.609735957
MYH9	-0.570719869	7.842934756	-39.1079698	0	0	745.3903488	0.673280754
CABP1	-0.768598537	9.526938184	-39.10611681	0	0	745.3198089	0.586987409
EPHA7	0.697155648	8.027969795	39.08288609	0	0	744.4357246	1.621305148
ST7	-0.694738076	9.031690682	-39.02270212	0	0	742.1476367	0.617821475
FRY	-0.745691008	9.235199107	-39.01521648	0	0	741.8632795	0.596382154
EPHA3	-0.957881918	8.254980336	-38.95702321	0	0	739.6544528	0.514812176
MRTFB	-0.732645787	9.402930232	-38.88944569	0	0	737.0933512	0.60179925
MYRIP	1.137295257	8.713520319	38.84346198	0	0	735.3530366	2.199682433
ANKRD10	-0.632470565	8.475634163	-38.78046594	0	0	732.9720361	0.645070808
PDZD2	-1.675094589	9.495434735	-38.6371584	2.37151510003798e-322	1.48219693752374e-320	727.5692279	0.313145578
LDAF1	0.106618974	7.269588362	38.46642386	1.46421294801512e-319	9.12376206205655e-318	721.1571652	1.076701974
PREX1	-0.627691255	7.917035581	-38.45440354	2.29819575819514e-319	1.42763924451607e-317	720.7067482	0.64721132
SEPTIN10	0.358270332	7.395699062	38.38016483	3.70843697505856e-318	2.29661455050219e-316	717.9278878	1.281888102
RORA	1.179592099	10.36801681	38.35515857	9.45206868371806e-318	5.8357129957769e-316	716.9930154	2.265127248
CLEC2A	0.084314647	7.260163104	38.30774726	5.56215546815425e-317	3.42360843655178e-315	715.2221055	1.060183981
PDE4D	-0.735241997	11.32537479	-38.30645374	5.83754963540875e-317	3.58219725399575e-315	715.1738189	0.600717252
FCHSD2	0.688280379	7.959972264	38.29791091	8.03196394030106e-317	4.91385817968103e-315	714.8549581	1.61136171
SSX2IP	-0.598067205	8.202106372	-38.28403357	1.34863044032198e-316	8.22583080373179e-315	714.3371305	0.660638428
MAGI2	-0.769034728	11.46812148	-38.04802478	8.82640397568871e-313	5.36735752605952e-311	705.557841	0.586809963
NRG1	-1.886399599	9.32698352	-38.02011033	2.48677575094872e-312	1.50767314221935e-310	704.5228613	0.270481233
LHX2	-0.567465395	7.819304281	-37.98940323	7.76483764230521e-312	4.69354213055388e-310	703.3851725	0.674801275
SYN3	-0.747485255	8.080877883	-37.97146796	1.5093149186169e-311	9.09598772894226e-310	702.7210804	0.595640908
