gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
GRIN2A	0.611581047	10.58049999	54.71509902	0	0	1449.332193	1.527932751
CNTN5	1.081155992	9.411286514	54.53104786	0	0	1439.786706	2.115730679
CA10	1.160700953	9.022051204	54.40571734	0	0	1433.303222	2.235660238
DSCAML1	-0.886394638	8.347065797	-54.32596207	0	0	1429.184387	0.540964325
RGS7	0.805511641	10.71053391	54.31496289	0	0	1428.616779	1.747765514
CACNA2D3	0.872464825	10.05653435	54.27672193	0	0	1426.644174	1.830788106
PDE8A	0.406717911	7.463092515	53.11010482	0	0	1367.068521	1.325666528
CNTNAP2	0.856380353	10.37062192	53.07471922	0	0	1365.279761	1.810490182
TRPS1	0.590621617	7.741420225	53.0329837	0	0	1363.171396	1.505895456
SMARCA2	0.644777106	8.7457674	52.89931453	0	0	1356.428895	1.56349771
KLF12	0.841249197	8.676937428	52.65257022	0	0	1344.023167	1.791600777
CDH8	0.824057036	8.683571798	52.07074817	0	0	1314.978762	1.770377518
SPHKAP	0.46022645	7.468586107	51.9524668	0	0	1309.110022	1.375757744
SLIT1	0.829489856	8.743061187	51.60773594	0	0	1292.074789	1.777056876
RORA	0.994252827	10.36801681	51.54451539	0	0	1288.961873	1.992048574
MBP	0.541916089	7.63888085	50.97292672	0	0	1260.975167	1.455904867
PDZRN3	0.928445004	8.95533232	50.94752882	0	0	1259.738208	1.903223517
SEMA6A	0.306510722	7.407045053	50.91070902	0	0	1257.945965	1.236712987
SYNJ2	-0.657225312	8.190854113	-50.85402016	0	0	1255.188885	0.634096662
FARP1	0.627903675	8.012929354	50.83530129	0	0	1254.279103	1.545317919
PCDH7	-0.836346451	10.38257989	-50.80442571	0	0	1252.779142	0.560060097
CERS6	0.646146118	9.191733449	50.71590715	0	0	1248.483448	1.564982059
ZMAT4	0.789306371	8.874861711	50.47409866	0	0	1236.783644	1.728243346
RHBDL3	0.716205115	8.197720735	50.32649568	0	0	1229.66704	1.642854957
PRDM8	0.318623082	7.479813806	50.17611248	0	0	1222.435981	1.247139702
CCDC175	0.484587854	7.779904316	50.13716921	0	0	1220.566649	1.399186092
DCC	1.502662605	9.547297129	49.98535958	0	0	1213.292249	2.833652025
TSPAN9	0.212359741	7.341597398	49.91416561	0	0	1209.887735	1.158581666
CUX2	1.342632961	9.029168304	49.65784041	0	0	1197.666994	2.536137493
CBLN2	-1.3210255	8.83617718	-49.54931345	0	0	1192.510153	0.400250331
NCAM1	-0.544689158	9.798987466	-49.42516507	0	0	1186.623715	0.685539092
MMP28	0.112074681	7.280061796	49.33410164	0	0	1182.314593	1.080781347
ANTXR2	0.363608375	7.494780748	49.07288573	0	0	1169.994307	1.286639937
GRM3	0.548190107	7.715005573	49.07240361	0	0	1169.971623	1.462250119
PARM1	0.507208863	7.745131719	48.86924439	0	0	1160.431187	1.421297794
HDAC9	0.845142792	9.094639722	48.78947149	0	0	1156.694961	1.796442541
GRM8	0.996919012	8.421275023	48.54559024	0	0	1145.307389	1.995733401
NOL4	0.600227424	8.635141505	48.51628851	0	0	1143.942732	1.51595552
RASSF3	0.251435491	7.367418185	48.51088703	0	0	1143.691254	1.190390973
VWC2L	0.805718342	7.846690134	48.50496616	0	0	1143.415624	1.748015941
CNIH3	0.434704201	7.573922869	48.46957407	0	0	1141.768686	1.351633677
VWC2	0.470496387	7.532203822	48.30215958	0	0	1133.993202	1.385586124
MYO1D	0.740028889	8.932116552	48.03294803	0	0	1121.541744	1.670209284
DGKH	0.499790653	7.743494091	47.58469465	0	0	1100.951644	1.414008363
ABHD2	0.538031459	8.193752959	47.3938754	0	0	1092.240589	1.451989941
RARB	0.526318484	7.82090347	47.19523413	0	0	1083.206789	1.440249227
SGK1	-0.575952739	7.944276166	-47.18389324	0	0	1082.692086	0.670843088
MYRIP	0.865829571	8.713520319	46.9523381	0	0	1072.208023	1.822387266
DGKG	-0.88656305	8.28034139	-46.86362068	0	0	1068.203823	0.54090118
PAH	0.135944091	7.29487741	46.43565141	0	0	1048.986178	1.098811634
DOK6	-0.746492806	8.781033907	-46.39874379	0	0	1047.336514	0.596050798
HTR4	-0.53713084	7.824851459	-46.03971107	0	0	1031.352233	0.689140075
ANGPT1	0.341795434	7.450257065	45.88188558	0	0	1024.362214	1.267332809
ANK1	0.348727681	7.452293318	45.47439643	0	0	1006.417749	1.273437083
CSGALNACT1	-0.520893404	8.091632386	-45.20811501	0	0	994.7719647	0.696940112
ENPP1	0.272337813	7.386168118	45.13300337	0	0	991.4984658	1.207763361
TM6SF1	0.220643701	7.378189815	45.03126915	0	0	987.0727817	1.165253383
PLXDC2	-0.657041444	8.041019049	-45.01491899	0	0	986.3623771	0.634177481
HCN4	0.106062463	7.283393501	44.94090326	0	0	983.149441	1.076286723
GSG1L	-0.681229654	7.97928988	-44.88666807	0	0	980.7982794	0.623633505
C12H12orf42	0.322456226	7.414873545	44.78951964	0	0	976.5933839	1.250457674
NAPEPLD	0.427585982	7.881196093	44.63432127	0	0	969.8935056	1.344981176
MAGI1	0.568857732	9.809653709	44.47971552	0	0	963.2407556	1.483348649
PANX3	0.135924816	7.295070565	44.40845752	0	0	960.1817383	1.098796954
BCL11A	-0.583750355	8.783927467	-44.40351075	0	0	959.9695489	0.667227033
IRAG2	0.291993039	7.426753204	44.06859821	0	0	945.6549404	1.224330485
SPOCK1	0.946468449	9.117629286	44.02335788	0	0	943.7290612	1.927149439
TBC1D1	-0.504023182	8.005824289	-43.98623473	0	0	942.1501096	0.70513765
GALNT17	0.634066283	9.915225192	43.88847361	0	0	937.9980044	1.551933009
GPR158	0.635809517	8.896646103	43.83161088	0	0	935.5869022	1.55380937
ALS2	0.419288932	7.965158446	43.57929696	0	0	924.9234792	1.337268286
NYAP2	0.613125273	8.261096277	43.53378968	0	0	923.0063513	1.529569089
RHOBTB3	0.273268969	7.444108958	43.50744621	0	0	921.8974108	1.208543138
NPTX1	-0.48404256	8.335994289	-42.99657577	0	0	900.5162744	0.714971401
DNAH14	0.571211098	7.906581312	42.96157546	0	0	899.0600817	1.485770305
SLFN5	0.047239993	7.259041199	42.94906794	0	0	898.5399737	1.033286261
MEIS2	-0.800386933	8.068766631	-42.8202643	0	0	893.1921066	0.574195157
TAFA5	0.540733959	8.480201625	42.79550918	0	0	892.1660094	1.454712401
HIF3A	0.130595389	7.288675983	42.75731888	0	0	890.5841164	1.094745401
NKAIN1	0.219653197	7.354461005	42.7056214	0	0	888.4448459	1.164453635
KIAA1217	-0.854343868	8.5444472	-42.32088308	0	0	872.600403	0.553116825
ST6GAL2	0.591987137	8.396941989	42.29710742	0	0	871.6256775	1.50732147
SPARCL1	0.61923925	8.519153198	42.15700244	0	0	865.8922662	1.536064982
TCF4	0.482852071	9.694493154	41.83286974	0	0	852.696502	1.397503669
PARP12	0.177019104	7.335919774	41.69818807	0	0	847.2416223	1.130545538
ZNF827	0.47105193	8.17156841	41.65875712	0	0	845.6477184	1.386119779
SLC8A1	-0.590341563	9.89689303	-41.4977609	0	0	839.1545383	0.66418564
SLC6A17	0.419656733	8.010969199	41.44046853	0	0	836.8495703	1.337609253
RPH3A	0.420344015	7.783749634	41.43003583	0	0	836.430168	1.338246626
OSBPL10	0.497489207	8.31738783	41.40760062	0	0	835.5285918	1.411754477
SORBS1	-0.540325919	9.646072374	-41.40422762	0	0	835.3930849	0.687615553
LDLRAD4	0.674937469	9.222260024	41.19469931	0	0	826.9958649	1.596527572
PLD1	0.306994509	7.465109862	41.10354702	0	0	823.3552944	1.23712777
MEF2C	0.526358173	9.553928973	41.0620104	0	0	821.6988643	1.44028885
LSAMP	0.92223156	10.27880653	41.0474715	0	0	821.1194433	1.895044281
DCBLD1	0.288618	7.477981486	40.88031043	0	0	814.4714359	1.221469636
PAPSS2	0.476309649	7.80749005	40.72296653	0	0	808.2372166	1.391180532
RASGEF1B	0.41246366	7.624195927	40.69771213	0	0	807.2387073	1.330956722
NTRK2	0.61168677	9.991179238	40.58664337	0	0	802.8542	1.528044724
NCOA3	0.297714373	7.578117922	40.55164595	0	0	801.4749969	1.229195485
ST6GAL1	0.226237764	7.391800011	40.49743208	0	0	799.3407139	1.169780434
ASPH	0.451746504	8.058489033	40.44175456	0	0	797.1516143	1.367694965
RNF144A	0.440992058	8.710689149	40.43755353	0	0	796.9865556	1.357537507
PTGIS	0.144610458	7.31067015	40.36601423	0	0	794.178258	1.105432136
GNAL	-0.686962332	8.086174878	-40.33376291	0	0	792.9137569	0.621160359
FGF12	0.449165652	10.73219186	40.32777678	0	0	792.679159	1.365250469
BEND4	0.091057278	7.278382156	40.30341693	0	0	791.7248308	1.065150491
PDPN	0.091761734	7.280013894	39.97791102	0	0	779.0249725	1.065670723
NEGR1	0.485920744	11.50545087	39.9327609	0	0	777.2710893	1.400479382
LRRK2	0.374169415	7.847672699	39.7831812	0	0	771.473959	1.296093156
HECW1	0.459805348	10.0060851	39.73087477	0	0	769.4516172	1.375356239
UNC5C	0.606742426	8.870888688	39.0896558	0	0	744.8645586	1.522816836
SATB1	0.491482976	8.229196608	39.04377099	0	0	743.1196613	1.405889276
HRH3	0.143643694	7.324047104	38.99337445	0	0	741.2054303	1.104691623
CDH13	0.974128726	8.944593843	38.95910018	0	0	739.9049159	1.964454464
ADGRF5	0.106047394	7.286393561	38.92445983	0	0	738.5916119	1.076275481
PHLDB2	0.402548569	7.624335486	38.81798068	0	0	734.5616475	1.321840925
PPM1L	0.494408664	9.065136224	38.80666616	0	0	734.1340365	1.408743217
MPDZ	0.515105917	8.588477803	38.69085859	2.96439387504748e-323	3.41893426922143e-321	729.7641049	1.429099055
CNKSR2	0.440229902	9.57251607	38.62753722	3.45845952088873e-322	3.96734713610521e-320	727.3799462	1.356820528
GALNT13	-0.69112464	8.791842741	-38.5677737	3.26083326255223e-321	3.71937558845749e-319	725.1331443	0.619370837
KHDRBS2	0.597796836	10.40033049	38.51976881	1.97725071465667e-320	2.24262325435092e-318	723.3307962	1.513403656
SHROOM3	0.384319289	7.689511036	38.50561995	3.36359891688721e-320	3.79372752750014e-318	722.7999825	1.305243785
QKI	-0.418256521	7.790520573	-38.48435554	7.47224882770301e-320	8.38095906681653e-318	722.0025667	0.748328424
AFF3	-0.455822163	9.992882138	-38.42867218	6.0291818893299e-319	6.72503629657386e-317	719.9164205	0.729094557
EFNA5	0.598337372	9.656300907	38.37190511	5.05166312772008e-318	5.60373776213801e-316	717.7926238	1.513970791
TRPM3	0.788215046	8.23360285	38.37007747	5.40921843561539e-318	5.96757985775039e-316	717.7242966	1.726936513
COL4A2	0.388536717	7.776465373	38.33445507	2.05001373858229e-317	2.24933300672674e-315	716.3931564	1.309064984
ZEB2	-0.53475323	8.433317212	-38.24917672	4.9531510821564e-316	5.40536038913991e-314	713.2112368	0.690276737
ADAMTS9	0.248934704	7.389734266	38.17264052	8.58482724182814e-315	9.31822995619722e-313	710.3612339	1.18832932
TESK2	0.269286105	7.448957925	38.09133371	1.7669451559761e-313	1.90763934513398e-311	707.3395248	1.205211301
PPP1R21	0.425495825	8.262664247	37.9260989	8.09777429620049e-311	0.00E+00	701.2175492	1.343033997
ZNF521	0.239641451	7.437411936	37.84607572	0.00E+00	1.67E-307	698.2617666	1.180699189
ASB2	0.205344182	7.418170418	37.84081158	0.00E+00	2.01E-307	698.0675354	1.152961375
NRP2	0.246676358	7.445396433	37.80448285	0.00E+00	7.66E-307	696.7278118	1.186470605
HTR2A	0.454108074	8.117415683	37.65028481	2.12E-306	2.23E-304	691.0549436	1.369935599
PEX5L	-0.771930351	9.988286912	-37.64415504	2.65E-306	2.78E-304	690.8298883	0.585633363
ADGRB3	0.394350068	12.07209447	37.54319994	1.08E-304	1.12E-302	687.128321	1.314350514
SLC44A5	0.659415259	8.776516408	37.52269824	2.29E-304	2.37E-302	686.3777672	1.579442327
ADARB2	0.534357562	7.701280595	37.51657872	2.86E-304	2.95E-302	686.1538123	1.448297079
KCNMB2	-0.888915624	8.299080878	-37.46198761	2.11E-303	2.16E-301	684.1574883	0.540019862
CPNE4	0.689557458	8.793700205	37.39819047	2.17E-302	2.21E-300	681.8280167	1.612788724
PDE10A	0.566875359	8.381429831	37.28676698	1.26E-300	1.28E-298	677.7685919	1.481311815
RASAL2	0.44904279	9.348136682	37.23779089	7.51E-300	7.58E-298	675.987923	1.365134207
SEZ6L	-0.584466745	8.836125469	-37.22258894	1.30E-299	1.31E-297	675.4356646	0.666895794
TGFBR1	0.147768101	7.32656419	37.17175256	8.27E-299	8.27E-297	673.5904339	1.107854257
PID1	0.577582522	8.204731167	37.12623858	4.31E-298	4.29E-296	671.9404296	1.492346475
PLCXD3	0.446580141	7.668855493	37.06304332	4.26E-297	4.22E-295	669.6526237	1.362805941
MAN1A1	-0.551449676	8.531711213	-37.01267359	2.64E-296	2.60E-294	667.8317881	0.682334148
TCF7L1	0.093913455	7.274687796	36.91510687	8.94E-295	8.76E-293	664.3115196	1.067261313
TRPM2	0.407318999	8.106950534	36.85275441	8.46E-294	8.25E-292	662.0664401	1.326218973
PLA2R1	0.289037808	7.530276991	36.84870877	9.78E-294	9.50E-292	661.9208965	1.221825121
EPHA6	0.908737304	8.921694183	36.83128598	1.83E-293	1.77E-291	661.294279	1.877401614
KCNH8	0.133343946	7.29462407	36.81378818	3.44E-293	3.31E-291	660.665248	1.096833048
ENSPTRG00000051285	0.070932368	7.272255283	36.81327469	3.50E-293	3.35E-291	660.6467925	1.050395302
PLCL1	0.517418533	8.021162399	36.80663501	4.45E-293	4.24E-291	660.4081795	1.431391714
PRKD1	-0.504314168	7.810042413	-36.68308947	3.76E-291	3.56E-289	655.975751	0.70499544
DOCK4	-0.521566045	9.711407253	-36.52213358	1.19E-288	1.12E-286	650.2224703	0.696615247
CDS1	0.257341284	7.553376315	36.29236212	4.25E-285	3.99E-283	642.0512302	1.195273925
CACNB4	0.436002946	9.798113032	36.23449537	3.31E-284	3.09E-282	640.0011026	1.352850993
ST6GALNAC3	0.534658982	8.124356675	36.16339376	4.10E-283	3.81E-281	637.4863603	1.4485997
CMAH	0.148691702	7.319488283	36.10413891	3.33E-282	3.08E-280	635.3942199	1.108563723
ZEB1	0.600785771	8.8837805	36.062393	1.45E-281	1.34E-279	633.9222434	1.516542334
SND1	0.396841292	8.634687074	35.86238807	1.65E-278	1.52E-276	626.8925557	1.316622075
RAPGEF6	-0.418477894	8.738139521	-35.78396915	2.58E-277	2.36E-275	624.1465137	0.748213606
ANAPC4	0.26524832	7.62382017	35.73915214	1.24E-276	1.13E-274	622.579709	1.201842895
GPHN	0.351641752	10.18640369	35.72597552	1.96E-276	1.78E-274	622.119411	1.276011872
PPFIBP1	-0.387054475	7.856367131	-35.69045935	6.79E-276	6.12E-274	620.8795343	0.764689264
LTBP1	0.164316373	7.343600804	35.40108904	1.60E-271	1.44E-269	610.8214943	1.120634935
LCORL	0.368032155	7.782630035	35.3974841	1.81E-271	1.62E-269	610.6966862	1.290591255
SLC8A3	0.43627445	8.071821382	35.34147446	1.26E-270	1.12E-268	608.7591168	1.353105614
MGAT5B	0.367515405	8.065413297	35.26122416	2.02E-269	1.79E-267	605.9880935	1.290129069
TCF7	0.099835214	7.294170711	35.13470412	1.58E-267	1.40E-265	601.6316302	1.07165105
BTNL9	0.08283116	7.273240211	35.10639448	4.19E-267	3.68E-265	600.6588962	1.05909438
CDH11	-0.304776653	7.649527911	-35.08109032	1.00E-266	8.74E-265	599.7900676	0.809567538
MMP16	-0.444710728	9.365758921	-35.06746285	1.60E-266	1.39E-264	599.3224113	0.734731621
GRIK3	-0.468145752	7.721743482	-35.04725951	3.20E-266	2.77E-264	598.6294098	0.722893111
ADGRA1	0.251695364	7.571093444	35.02585307	6.66E-266	5.75E-264	597.8955576	1.190605417
SHISA9	0.554698845	9.505751455	35.0148886	9.71E-266	8.34E-264	597.5198416	1.468861984
RASGRF2	-0.710786288	8.333978953	-34.96814595	4.82E-265	4.12E-263	595.9193891	0.610987052
SLC2A13	0.468813956	8.443022063	34.83240902	4.99E-263	4.25E-261	591.2834085	1.383971233
PLEKHD1	0.126030647	7.321502757	34.83048348	5.33E-263	4.52E-261	591.2177674	1.091287059
OSBPL1A	0.395843471	8.67903106	34.82608535	6.19E-263	5.23E-261	591.0678499	1.315711765
EPHA4	0.433944797	9.099290625	34.72572848	1.89E-261	1.59E-259	587.6519451	1.350922392
SCRG1	0.035546379	7.258596236	34.70880223	3.37E-261	2.82E-259	587.076747	1.024944918
NR3C2	0.510328448	9.01602527	34.6477191	2.68E-260	2.24E-258	585.0032188	1.424374436
SEMA5B	-0.333533185	7.691825117	-34.64461202	2.98E-260	2.48E-258	584.8978393	0.793590585
L3MBTL4	0.516979945	8.05521983	34.56329684	4.70E-259	3.89E-257	582.1431816	1.430956628
TOM1L1	0.313129776	7.771226559	34.55600516	6.02E-259	4.96E-257	581.8964696	1.242400036
TRAF5	0.241560976	7.519382251	34.53687044	1.15E-258	9.44E-257	581.2492884	1.182271171
PTH1R	0.062003193	7.268580824	34.44011724	3.03E-257	2.47E-255	577.9821306	1.043914238
PLOD2	-0.276245406	7.592289978	-34.33218352	1.15E-255	9.37E-254	574.3477994	0.825737193
CMKLR1	0.105439162	7.28842155	34.22894227	3.70E-254	3.00E-252	570.8817098	1.075821825
CDKL5	0.346268096	8.068252547	34.20016115	9.71E-254	7.84E-252	569.9172344	1.271267907
TGM2	0.046807234	7.261312873	34.19602847	1.12E-253	8.97E-252	569.7788091	1.032976357
TTC39C	0.418816617	8.366413635	34.07663156	6.07E-252	4.86E-250	565.7865103	1.336830558
NOTCH2	0.230055546	7.539791156	34.05940176	1.08E-251	8.61E-250	565.2115001	1.172880106
RNF144B	0.116493882	7.312604815	34.04942864	1.51E-251	1.20E-249	564.8787948	1.084097026
CADM2	0.387520246	12.13673729	34.04239275	1.90E-251	1.51E-249	564.6441323	1.308142989
KCNK1	-0.451008354	8.863680769	-33.93900422	5.98E-250	4.72E-248	561.2012625	0.731531375
PLPP4	0.087777081	7.27792932	33.8776958	4.59E-249	3.61E-247	559.1644211	1.062731453
CSMD1	0.339771323	12.51712485	33.80764774	4.70E-248	3.68E-246	556.8415625	1.265555979
PRMT8	0.425459409	8.280985396	33.77923621	1.21E-247	9.40E-246	555.9007104	1.343000097
ASCL1	0.048843639	7.263735876	33.7451201	3.73E-247	2.90E-245	554.7719671	1.034435462
SCAI	0.402775495	9.123999561	33.71208476	1.11E-246	8.61E-245	553.6800256	1.322048859
FAM13C	0.361482393	8.019370192	33.70862646	1.25E-246	9.62E-245	553.5657753	1.284745317
ECE1	0.306309951	7.791839072	33.70589467	1.37E-246	1.05E-244	553.475534	1.236540893
CRTAC1	-0.371576196	7.789804624	-33.69961718	1.68E-246	1.29E-244	553.2681922	0.772937573
NRG3	0.344675047	12.19808417	33.66334138	5.58E-246	4.25E-244	552.0707565	1.269864926
ANKRD44	0.267185687	7.53229935	33.64466147	1.03E-245	7.84E-244	551.454621	1.203457911
C10H10orf90	0.097758511	7.283228605	33.6390222	1.24E-245	9.41E-244	551.2686826	1.070109561
PTPRK	0.64825461	9.637562799	33.62975022	1.69E-245	1.27E-243	550.9630311	1.567270945
EVI5	0.404742853	8.807952009	33.58354258	7.76E-245	5.82E-243	549.4410004	1.323852925
SCHIP1	0.594218473	11.49021654	33.56574513	1.39E-244	1.04E-242	548.8553077	1.509654564
SYN3	-0.418856838	8.080877883	-33.4884889	1.77E-243	1.32E-241	546.3163555	0.748017103
PADI2	0.124412	7.325216306	33.48483733	2.00E-243	1.48E-241	546.1964894	1.090063365
SEPTIN10	0.198625305	7.395699062	33.48006781	2.33E-243	1.73E-241	546.0399441	1.147604321
PARD3	-0.585952937	7.867276825	-33.42537187	1.41E-242	1.04E-240	544.2462474	0.666209145
PRUNE2	0.582073482	8.384458306	33.36729089	9.44E-242	6.93E-240	542.3446277	1.496999233
AGBL1	-1.007954462	8.400726932	-33.36546663	1.00E-241	7.33E-240	542.2849512	0.49725078
OSBPL5	0.190304071	7.448561116	33.3401084	2.30E-241	1.67E-239	541.4557423	1.141004175
TTC28	-0.450958623	8.703015077	-33.29160748	1.12E-240	8.15E-239	539.8714599	0.731556591
FSTL4	-0.654312301	9.936935394	-33.19685732	2.47E-239	1.79E-237	536.7828438	0.635378289
DPYD	-0.508975039	9.193815471	-33.18120925	4.12E-239	2.97E-237	536.2735706	0.702721508
DPY19L3	0.291200234	7.634654682	33.17969133	4.32E-239	3.11E-237	536.2241816	1.223657862
COL19A1	0.237023179	7.457002347	33.02274153	7.10E-237	5.08E-235	531.1291818	1.178558343
MACF1	0.357770188	9.525643417	32.96106506	5.23E-236	3.73E-234	529.1333635	1.281443782
BICC1	-0.443493124	8.117315683	-32.83836142	2.76E-234	1.96E-232	525.1734137	0.735351981
NRXN3	0.474242949	12.14640059	32.82850949	3.79E-234	2.68E-232	524.856084	1.389189054
C8H8orf34	0.421985689	7.657582576	32.82048738	4.91E-234	3.46E-232	524.5977606	1.339770312
FAM81A	0.388960303	8.499014465	32.81069073	6.73E-234	4.73E-232	524.2823763	1.309449392
JDP2	0.237134022	7.593663574	32.78959465	1.33E-233	9.31E-232	523.6035368	1.178648896
JAG1	-0.281043071	7.555651449	-32.78090925	1.76E-233	1.23E-231	523.3241762	0.822995775
PTPRR	-0.43653953	8.940212293	-32.6683256	6.55E-232	4.56E-230	519.709437	0.738904833
PPP1R9A	0.414331636	8.639006994	32.58788703	8.63E-231	5.99E-229	517.1341176	1.332681137
CADPS2	0.65360106	9.328433067	32.52918015	5.64E-230	3.90E-228	515.2584192	1.573089834
TSHZ3	0.438438219	7.989487056	32.51102205	1.01E-229	6.95E-228	514.6789234	1.355136538
TMEM132C	0.476560168	7.909059185	32.51018871	1.04E-229	7.11E-228	514.6523356	1.391422126
UNC13C	0.419076085	7.938041955	32.48185283	2.56E-229	1.75E-227	513.7486721	1.337071009
ANKS6	0.33624311	8.016805369	32.44461001	8.39E-229	5.72E-227	512.5621101	1.262464753
GRID1	0.409905177	9.338370531	32.41779455	1.97E-228	1.34E-226	511.7085775	1.328598487
GLIS3	0.521990339	7.940780796	32.39185802	4.51E-228	3.05E-226	510.8836676	1.435934895
GRIK4	-0.453507681	7.978195396	-32.32918201	3.31E-227	2.23E-225	508.8928873	0.730265166
MCTP1	-0.696050507	8.973855709	-32.27295377	1.97E-226	1.33E-224	507.1100695	0.617259694
KIF16B	0.35835713	8.063086069	32.2647174	2.56E-226	1.72E-224	506.8491715	1.281965227
SMAP1	0.382115987	8.344648226	32.21614498	1.19E-225	7.97E-224	505.3118813	1.303251922
RBMS1	0.318677808	7.80927807	32.20195546	1.87E-225	1.24E-223	504.8632123	1.247187011
HPCAL1	-0.325185762	7.620010188	-32.17476527	4.42E-225	2.93E-223	504.0039974	0.798195604
KHDRBS3	0.511486485	9.88595004	32.1597988	7.09E-225	4.69E-223	503.5313527	1.425518226
ABCA10	0.324447046	8.080018333	32.13641251	1.48E-224	9.79E-223	502.7932328	1.252184411
OXR1	0.5187055	10.30288177	32.11888446	2.58E-224	1.70E-222	502.2403503	1.432669167
BICD1	0.416669148	9.110678203	32.09962914	4.74E-224	3.11E-222	501.6333202	1.33484215
