"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","membrane","GO:0016020","false","0.000036129524153497785","4.44213775830109","9864","92","66","22097","EDNRB,VWC2L,PCDH11X,TRHDE,LAMA3,CDH8,LAMA2,CDH18,CDH12,SGCZ,FAM162B,TMTC4,RERG,TENM3,CDH7,KCTD8,MAMDC2,LRP1B,UNC13B,DPP4,BTNL9,EPHA6,KCNC2,CADPS2,PCDH9,GHR,SLC38A6,NAALAD2,ATP8A1,DAPK1,MCTP1,GFRA1,SEL1L3,MTCL1,FAT3,TENM1,FNIP2,HTR1F,PARM1,MCC,ADGRG6,CLVS2,HS6ST3,RNF144A,CPNE4,ARHGAP15,GABRG3,KIAA1549L,PTCHD4,PTPRK,PIP5K1B,SLC2A13,CDH10,MGAT5,ANXA4,NR3C1,SCARA3,RIT2,DCC,FHIT,RASGRF2,TENM2,GPC6,TRPM3,VWC2,ROBO1"
"GO:CC","catenin complex","GO:0016342","true","0.00005111856408848117","4.291421353934312","31","92","5","22097","CDH8,CDH18,CDH12,CDH7,CDH10"
"GO:CC","adherens junction","GO:0005912","true","0.0003497922012742499","3.456189877479742","188","92","8","22097","LAMA3,CDH8,CDH18,CDH12,CDH7,CCDC85A,PTPRK,CDH10"
"GO:CC","neuron projection","GO:0043005","true","0.0024272129696530803","2.614892115927106","1334","92","18","22097","EYS,CDH8,LAMA2,TENM3,UNC13B,EPHA6,KCNC2,PCDH9,GFRA1,FAT3,TENM1,HTR1F,GABRG3,SLC2A13,RIT2,DCC,TENM2,ROBO1"
"GO:CC","cell projection","GO:0042995","false","0.009056734249238155","2.043028375525729","2389","92","24","22097","PCDH11X,EYS,CDH8,LAMA2,SPAG16,TENM3,KCTD8,UNC13B,DPP4,EPHA6,KCNC2,PCDH9,GFRA1,FAT3,TENM1,HTR1F,MCC,GABRG3,PIP5K1B,SLC2A13,RIT2,DCC,TENM2,ROBO1"
"GO:CC","plasma membrane bounded cell projection","GO:0120025","false","0.012761408183933693","1.8941013998493093","2277","92","23","22097","PCDH11X,EYS,CDH8,LAMA2,SPAG16,TENM3,UNC13B,DPP4,EPHA6,KCNC2,PCDH9,GFRA1,FAT3,TENM1,HTR1F,MCC,GABRG3,PIP5K1B,SLC2A13,RIT2,DCC,TENM2,ROBO1"
"GO:CC","cell-cell junction","GO:0005911","false","0.01761995370656055","1.7539952369575527","519","92","10","22097","LAMA3,CDH8,CDH18,CDH12,CDH7,DPP4,PCDH9,CCDC85A,PTPRK,CDH10"
"GO:CC","distal axon","GO:0150034","true","0.04868545148786231","1.3126007981794388","279","92","7","22097","CDH8,UNC13B,KCNC2,PCDH9,SLC2A13,DCC,TENM2"
"REAC","Adherens junctions interactions","REAC:R-HSA-418990","false","0.00009723474206861332","4.0121785335013245","32","48","5","10842","CDH8,CDH18,CDH12,CDH7,CDH10"
"REAC","Cell junction organization","REAC:R-HSA-446728","false","0.001052321787470332","2.977851437793012","91","48","6","10842","LAMA3,CDH8,CDH18,CDH12,CDH7,CDH10"
"REAC","Cell-cell junction organization","REAC:R-HSA-421270","false","0.003311551656611493","2.4799684660417194","64","48","5","10842","CDH8,CDH18,CDH12,CDH7,CDH10"
"REAC","Cell-Cell communication","REAC:R-HSA-1500931","false","0.007238911972018357","2.1403267045290493","127","48","6","10842","LAMA3,CDH8,CDH18,CDH12,CDH7,CDH10"
"WP","Hippo signaling regulation pathways","WP:WP4540","false","0.01048320327034474","1.979505993108993","98","38","5","8286","CDH8,CDH18,CDH12,CDH7,CDH10"
"WP","Hippo Merlin signaling dysregulation","WP:WP4541","false","0.027342300861377223","1.563164942242412","120","38","5","8286","CDH8,CDH18,CDH12,CDH7,CDH10"
"TF","Factor: Oct3; motif: NYWTTSWTATGCAAAT; match class: 1","TF:M09646_1","false","0.002398891497121688","2.619989394911279","1474","94","22","20045","VWC2L,SEMA3E,PCDH11X,CDH18,FGF12,CDH12,SGCZ,CDH7,NAALAD2,MCTP1,NYAP2,CLVS2,CPNE4,SIPA1L2,ARHGAP15,CDH10,ANXA4,TENM2,SPOCK3,TRPM3,VWC2,ROBO1"
"TF","Factor: Prx2; motif: TYAWAKTAA","TF:M02115","false","0.03549150893664374","1.4498755360447133","3532","94","34","20045","SEMA3E,PCDH11X,EYS,SFMBT2,LAMA2,CDH18,FGF12,SGCZ,PPARG,CADPS2,PDE7B,ARHGEF10,GHR,NAALAD2,NEK11,TSHZ1,DAPK1,MCTP1,NYAP2,FAT3,ADGRG6,POU6F2,CLVS2,CPNE4,ARHGAP15,GABRG3,PTCHD4,SLC2A13,RIT2,FHIT,CFAP299,VWC2,ROBO1,PDE1A"
