"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","synaptic signaling","GO:0099536","false","0.0015322744987118905","2.8146634262197217","780","77","14","21031","GRIK1,ADRA1A,LARGE,GRID2,HCRTR2,CNTN4,CLSTN2,LRRC4C,CADPS,ADCY1,GRIK2,GRIN3A,DCC,DGKB"
"GO:BP","anatomical structure development","GO:0048856","false","0.001710748657462722","2.766813792151035","5899","77","42","21031","SEMA5A,TAFA1,NRG1,RUNX2,GRIK1,ADRA1A,LARGE,CNTN5,PCSK6,FHOD3,TIAM1,GRID2,CNTN6,SEZ6L,CDH20,LMO4,CADM1,CNTN4,ARHGAP26,CLSTN2,LRRC4C,NRP2,SLC8A1,MAMDC2,CAMK1D,PDE4D,SRRM4,AFF3,NELL1,COL12A1,ARID5B,SDK1,TCF12,ADCY1,GAS2,PCSK2,ROBO1,PPARGC1A,ZNF804A,GRIN3A,NCAM2,DCC"
"GO:BP","axonogenesis","GO:0007409","false","0.0019351159877479729","2.7132929989503674","466","77","11","21031","SEMA5A,CNTN5,TIAM1,CNTN6,LMO4,CNTN4,LRRC4C,NRP2,ADCY1,ROBO1,DCC"
"GO:BP","signaling","GO:0023052","false","0.002440698085201149","2.6124859395670765","6447","77","44","21031","TAFA2,ARHGAP42,SEMA5A,TAFA1,PDE1A,NRG1,RUNX2,GRIK1,ADRA1A,LARGE,PCSK6,GPC5,TIAM1,GRID2,CNTN6,SEZ6L,HCRTR2,CADM1,GPC6,CNTN4,ARHGAP26,CLSTN2,NCALD,SORCS1,ADGRL2,LRRC4C,NRP2,SLC8A1,CADPS,PDE4D,SORBS1,ARAP2,MAST4,ESRRG,ARID5B,ADCY1,GAS2,GRIK2,KCNN2,ROBO1,GRIN3A,DCC,DGKB,PTPRT"
"GO:BP","regulation of signaling","GO:0023051","false","0.0031141455541458993","2.5066610925112918","3437","77","30","21031","ARHGAP42,SEMA5A,TAFA1,NRG1,RUNX2,GRIK1,ADRA1A,LARGE,PCSK6,GPC5,TIAM1,GRID2,CNTN6,SEZ6L,CADM1,GPC6,CNTN4,ARHGAP26,CLSTN2,LRRC4C,PDE4D,SORBS1,ADCY1,GAS2,GRIK2,ROBO1,GRIN3A,DCC,DGKB,PTPRT"
"GO:BP","ionotropic glutamate receptor signaling pathway","GO:0035235","true","0.0032100225441658078","2.493491917510259","24","77","4","21031","GRIK1,GRID2,GRIK2,GRIN3A"
"GO:BP","neuron projection guidance","GO:0097485","false","0.006903721250964907","2.1609167522887516","249","77","8","21031","SEMA5A,CNTN5,CNTN6,LMO4,CNTN4,NRP2,ROBO1,DCC"
"GO:BP","axon guidance","GO:0007411","false","0.006903721250964907","2.1609167522887516","249","77","8","21031","SEMA5A,CNTN5,CNTN6,LMO4,CNTN4,NRP2,ROBO1,DCC"
"GO:BP","cell development","GO:0048468","false","0.00785860241546355","2.1046546826146075","2819","77","26","21031","SEMA5A,NRG1,RUNX2,ADRA1A,LARGE,CNTN5,FHOD3,TIAM1,GRID2,CNTN6,LMO4,CNTN4,LRRC4C,NRP2,SLC8A1,CAMK1D,PDE4D,SRRM4,ARID5B,SDK1,ADCY1,ROBO1,ZNF804A,GRIN3A,NCAM2,DCC"
"GO:BP","striated muscle contraction","GO:0006941","true","0.008987643950504864","2.0463541406803514","182","77","7","21031","RYR3,ADRA1A,LARGE,SLC8A1,PDE4D,ATP1A1,KCNN2"
"GO:BP","ligand-gated ion channel signaling pathway","GO:1990806","false","0.012056554806237098","1.9187767753132543","33","77","4","21031","GRIK1,GRID2,GRIK2,GRIN3A"
"GO:BP","cell morphogenesis involved in neuron differentiation","GO:0048667","false","0.02069161846142883","1.6842055382671972","597","77","11","21031","SEMA5A,CNTN5,TIAM1,CNTN6,LMO4,CNTN4,LRRC4C,NRP2,ADCY1,ROBO1,DCC"
"GO:BP","developmental process","GO:0032502","false","0.021610647680386702","1.665332216929677","6453","77","42","21031","SEMA5A,TAFA1,NRG1,RUNX2,GRIK1,ADRA1A,LARGE,CNTN5,PCSK6,FHOD3,TIAM1,GRID2,CNTN6,SEZ6L,CDH20,LMO4,CADM1,CNTN4,ARHGAP26,CLSTN2,LRRC4C,NRP2,SLC8A1,MAMDC2,CAMK1D,PDE4D,SRRM4,AFF3,NELL1,COL12A1,ARID5B,SDK1,TCF12,ADCY1,GAS2,PCSK2,ROBO1,PPARGC1A,ZNF804A,GRIN3A,NCAM2,DCC"
"GO:BP","biological regulation","GO:0065007","false","0.02554957087135429","1.59261638984504","12680","77","64","21031","TAFA2,ARHGAP42,SEMA5A,TAFA1,PDE1A,NRG1,RYR3,RUNX2,GRIK1,ADRA1A,LARGE,PCSK6,FHOD3,GPC5,TIAM1,GRID2,ANO4,CNTN6,SEZ6L,HCRTR2,LMO4,CADM1,GPC6,CNTN4,ARHGAP26,CLSTN2,NCALD,SORCS1,ADGRL2,LRRC4C,NRP2,SLC8A1,CAMK1D,SLC2A13,CADPS,SUPT3H,PDE4D,ATP1A1,EDIL3,SORBS1,ARAP2,SRRM4,MAST4,KHDRBS3,AFF3,NELL1,ESRRG,ARID5B,SDK1,TCF12,ADCY1,GAS2,GRIK2,NETO2,PCSK2,KCNN2,ROBO1,PPARGC1A,ZNF804A,GRIN3A,DCC,DGKB,SPON1,PTPRT"
"GO:BP","monoatomic ion transmembrane transport","GO:0034220","true","0.03127950918041368","1.5047400702512668","1013","77","14","21031","RYR3,GRIK1,ADRA1A,LARGE,TRPM3,CACNA2D3,GRID2,ANO4,SLC8A1,PDE4D,ATP1A1,GRIK2,KCNN2,GRIN3A"
"GO:BP","cell recognition","GO:0008037","false","0.04467023494243868","1.3499817633567632","156","77","6","21031","SEMA5A,CNTN6,CADM1,CNTN4,ROBO1,NCAM2"
"GO:BP","neuron projection morphogenesis","GO:0048812","false","0.04884193802960875","1.311207111744642","655","77","11","21031","SEMA5A,CNTN5,TIAM1,CNTN6,LMO4,CNTN4,LRRC4C,NRP2,ADCY1,ROBO1,DCC"
"GO:CC","postsynaptic density membrane","GO:0098839","true","2.687339725346984e-11","10.570677427903515","101","81","11","22097","GRIK1,TIAM1,GRID2,CLSTN2,LRRC4C,ADCY1,GRIK2,NETO2,GRIN3A,DCC,PTPRT"
"GO:CC","postsynaptic specialization membrane","GO:0099634","false","2.231724369700171e-10","9.651359444192368","122","81","11","22097","GRIK1,TIAM1,GRID2,CLSTN2,LRRC4C,ADCY1,GRIK2,NETO2,GRIN3A,DCC,PTPRT"
"GO:CC","synapse","GO:0045202","false","1.737063177471007e-9","8.760184385854528","1468","81","26","22097","NRG1,GRIK1,LARGE,CNTN5,TIAM1,GRID2,CNTN6,HCRTR2,CADM1,GPC6,CLSTN2,LRRC4C,NRP2,SLC8A1,CADPS,ATP1A1,SDK1,ADCY1,GRIK2,NETO2,KCNN2,ZNF804A,GRIN3A,DCC,DGKB,PTPRT"
"GO:CC","postsynaptic density","GO:0014069","false","2.615269049851523e-9","8.58248362578131","318","81","14","22097","GRIK1,TIAM1,GRID2,CADM1,CLSTN2,LRRC4C,SLC8A1,ATP1A1,ADCY1,GRIK2,NETO2,GRIN3A,DCC,PTPRT"
"GO:CC","synaptic membrane","GO:0097060","false","4.1661724068400676e-9","8.38026276180306","399","81","15","22097","GRIK1,CNTN5,TIAM1,GRID2,CNTN6,CLSTN2,LRRC4C,NRP2,ADCY1,GRIK2,NETO2,GRIN3A,DCC,DGKB,PTPRT"
"GO:CC","postsynapse","GO:0098794","false","4.85666673130191e-9","8.313661697169838","650","81","18","22097","GRIK1,TIAM1,GRID2,CADM1,CLSTN2,LRRC4C,NRP2,SLC8A1,ATP1A1,ADCY1,GRIK2,NETO2,KCNN2,ZNF804A,GRIN3A,DCC,DGKB,PTPRT"
"GO:CC","asymmetric synapse","GO:0032279","false","5.03762922414371e-9","8.29777380028255","334","81","14","22097","GRIK1,TIAM1,GRID2,CADM1,CLSTN2,LRRC4C,SLC8A1,ATP1A1,ADCY1,GRIK2,NETO2,GRIN3A,DCC,PTPRT"
"GO:CC","postsynaptic membrane","GO:0045211","false","7.26976686399512e-9","8.138479516417982","278","81","13","22097","GRIK1,TIAM1,GRID2,CLSTN2,LRRC4C,NRP2,ADCY1,GRIK2,NETO2,GRIN3A,DCC,DGKB,PTPRT"
"GO:CC","postsynaptic specialization","GO:0099572","false","8.056338899927448e-9","8.093862272932013","346","81","14","22097","GRIK1,TIAM1,GRID2,CADM1,CLSTN2,LRRC4C,SLC8A1,ATP1A1,ADCY1,GRIK2,NETO2,GRIN3A,DCC,PTPRT"
"GO:CC","neuron to neuron synapse","GO:0098984","false","1.6956465454793515e-8","7.770664670561357","366","81","14","22097","GRIK1,TIAM1,GRID2,CADM1,CLSTN2,LRRC4C,SLC8A1,ATP1A1,ADCY1,GRIK2,NETO2,GRIN3A,DCC,PTPRT"
"GO:CC","glutamatergic synapse","GO:0098978","true","1.1657888707721024e-7","6.933380094998161","424","81","14","22097","NRG1,TIAM1,GRID2,GPC6,CLSTN2,LRRC4C,NRP2,CADPS,ADCY1,GRIK2,NETO2,GRIN3A,DGKB,PTPRT"
"GO:CC","cell junction","GO:0030054","false","1.2984899705482964e-7","6.88656140048393","2230","81","29","22097","NRG1,GRIK1,LARGE,CNTN5,TIAM1,GRID2,CNTN6,CDH20,HCRTR2,CADM1,GPC6,ARHGAP26,CLSTN2,LRRC4C,NRP2,SLC8A1,CADPS,ATP1A1,SORBS1,SDK1,ADCY1,GRIK2,NETO2,KCNN2,ZNF804A,GRIN3A,DCC,DGKB,PTPRT"
"GO:CC","plasma membrane region","GO:0098590","false","1.5868688802585273e-7","6.799458956630617","1266","81","22","22097","NRG1,GRIK1,ADRA1A,CNTN5,TIAM1,GRID2,CNTN6,CADM1,CLSTN2,LRRC4C,NRP2,SLC2A13,PDE4D,ATP1A1,SORBS1,ADCY1,GRIK2,NETO2,GRIN3A,DCC,DGKB,PTPRT"
"GO:CC","cell periphery","GO:0071944","false","0.000017431774783459066","4.7586583937607","6228","81","46","22097","SEMA5A,NRG1,RYR3,GRIK1,ADRA1A,LARGE,CNTN5,TRPM3,CACNA2D3,PCSK6,GPC5,TIAM1,GRID2,ANO4,CNTN6,CDH20,COL24A1,HCRTR2,CADM1,GPC6,CNTN4,CLSTN2,LRRC4C,NRP2,SLC8A1,SLC2A13,PDE4D,ATP1A1,EDIL3,SORBS1,ENOX1,CNTN3,COL12A1,SDK1,ADCY1,GRIK2,NETO2,KCNN2,ROBO1,ZNF804A,GRIN3A,NCAM2,DCC,DGKB,SPON1,PTPRT"
"GO:CC","neuron projection","GO:0043005","true","0.00006994687850285851","4.155231661861681","1334","81","19","22097","CNTN5,TIAM1,GRID2,CNTN6,CADM1,CNTN4,CLSTN2,NRP2,SLC8A1,SLC2A13,ATP1A1,GRIK2,PCSK2,KCNN2,ROBO1,ZNF804A,GRIN3A,NCAM2,DCC"
"GO:CC","plasma membrane","GO:0005886","false","0.000162853713250901","3.7882023345753684","5742","81","42","22097","SEMA5A,NRG1,RYR3,GRIK1,ADRA1A,LARGE,CNTN5,TRPM3,CACNA2D3,PCSK6,GPC5,TIAM1,GRID2,ANO4,CNTN6,CDH20,HCRTR2,CADM1,GPC6,CNTN4,CLSTN2,LRRC4C,NRP2,SLC8A1,SLC2A13,PDE4D,ATP1A1,SORBS1,ENOX1,CNTN3,SDK1,ADCY1,GRIK2,NETO2,KCNN2,ROBO1,ZNF804A,GRIN3A,NCAM2,DCC,DGKB,PTPRT"
"GO:CC","axon","GO:0030424","false","0.00020174136784518857","3.695205038897861","656","81","13","22097","CNTN5,TIAM1,CNTN6,CNTN4,NRP2,SLC8A1,SLC2A13,ATP1A1,GRIK2,ROBO1,ZNF804A,NCAM2,DCC"
"GO:CC","membrane","GO:0016020","false","0.0006770321853313402","3.169390684963974","9864","81","57","22097","ARHGAP42,SEMA5A,NRG1,RYR3,GRIK1,ADRA1A,LARGE,CNTN5,TRPM3,CACNA2D3,PCSK6,GPC5,TIAM1,GRID2,ANO4,CNTN6,PLD5,SEZ6L,CDH20,HCRTR2,CADM1,GPC6,CNTN4,ARHGAP26,CLSTN2,NCALD,SORCS1,ADGRL2,LRRC4C,NRP2,SLC8A1,MAMDC2,SLC2A13,CADPS,PDE4D,ATP1A1,LRRC1,SORBS1,ENOX1,CNTN3,SDK1,PRUNE2,ADCY1,GAS2,GRIK2,NETO2,PCSK2,KCNN2,ROBO1,MAN1A1,ZNF804A,GRIN3A,NCAM2,DCC,DGKB,B3GALT1,PTPRT"
"GO:CC","ionotropic glutamate receptor complex","GO:0008328","true","0.004250677607729959","2.37154183281067","41","81","4","22097","GRIK1,GRID2,GRIK2,GRIN3A"
"GO:CC","neurotransmitter receptor complex","GO:0098878","false","0.006754818341455428","2.170386326044517","46","81","4","22097","GRIK1,GRID2,GRIK2,GRIN3A"
"GO:CC","cell body","GO:0044297","true","0.011284262072749926","1.947526836073259","565","81","10","22097","PDE1A,TIAM1,SEZ6L,SLC8A1,SLC2A13,GRIK2,PCSK2,KCNN2,ZNF804A,GRIN3A"
"GO:CC","somatodendritic compartment","GO:0036477","false","0.016250103321102792","1.7891438733532818","848","81","12","22097","PDE1A,TIAM1,GRID2,SEZ6L,CADM1,CLSTN2,SLC8A1,GRIK2,PCSK2,KCNN2,ZNF804A,GRIN3A"
"GO:CC","neuronal cell body","GO:0043025","false","0.023993939303578002","1.6198984440972586","498","81","9","22097","PDE1A,TIAM1,SEZ6L,SLC8A1,GRIK2,PCSK2,KCNN2,ZNF804A,GRIN3A"
"GO:CC","kainate selective glutamate receptor complex","GO:0032983","false","0.036603029508289316","1.4364829680404672","5","81","2","22097","GRIK1,GRIK2"
"KEGG","Calcium signaling pathway","KEGG:04020","false","0.005552069633335167","2.255545095654142","251","36","7","8484","PDE1A,RYR3,ADRA1A,SLC8A1,CAMK1D,ADCY1,GRIN3A"
"KEGG","Adrenergic signaling in cardiomyocytes","KEGG:04261","false","0.03259148120159229","1.486895901484527","153","36","5","8484","ADRA1A,CACNA2D3,SLC8A1,ATP1A1,ADCY1"
"KEGG","Salivary secretion","KEGG:04970","false","0.04264583098656431","1.37012341861199","91","36","4","8484","RYR3,ADRA1A,ATP1A1,ADCY1"
"REAC","Activation of Ca-permeable Kainate Receptor","REAC:R-HSA-451308","false","0.004516820095944461","2.3451672069578775","10","52","3","10842","GRIK1,NCALD,GRIK2"
"REAC","Ionotropic activity of kainate receptors","REAC:R-HSA-451306","false","0.004516820095944461","2.3451672069578775","10","52","3","10842","GRIK1,NCALD,GRIK2"
"REAC","Activation of Na-permeable kainate receptors","REAC:R-HSA-451307","false","0.008356626816125437","2.0779689917919315","2","52","2","10842","GRIK1,GRIK2"
"TF","Factor: EGR1; motif: NACGCCCACGCANW; match class: 1","TF:M03896_1","false","0.00002010372351425262","4.6967234972099545","2189","84","29","20045","ARHGAP42,RYR3,CACNA2D3,PCSK6,FHOD3,PLD5,CNTN4,ARHGAP26,CLSTN2,SORCS1,LRRC4C,MAMDC2,CAMK1D,SLC2A13,RALYL,ATP1A1,LRRC1,ARAP2,KHDRBS3,COL12A1,SDK1,ADCY1,NETO2,PCSK2,KCNN2,MAN1A1,NCAM2,B3GALT1,PTPRT"
"TF","Factor: EGR1; motif: NNMCGCCCACGCNN; match class: 1","TF:M12508_1","false","0.00029133993170638907","3.535599985914013","2316","84","28","20045","RYR3,CACNA2D3,PCSK6,FHOD3,GPC5,PLD5,CNTN4,ARHGAP26,SORCS1,LRRC4C,MAMDC2,CADPS,ATP1A1,LRRC1,ENOX1,ARAP2,SRRM4,KHDRBS3,SDK1,PRUNE2,ADCY1,C8ORF34,PCSK2,KCNN2,MAN1A1,ZNF804A,NCAM2,PTPRT"
"TF","Factor: TAFII250; motif: RARRWGGCGGMGGNGR; match class: 1","TF:M10086_1","false","0.0005969284643865124","3.2240777113893597","4076","84","38","20045","SEMA5A,NRG1,RYR3,RUNX2,GRIK1,PCSK6,FHOD3,GPC5,NWD2,LMO4,CADM1,ARHGAP26,CLSTN2,SORCS1,ADGRL2,NRP2,SLC8A1,MAMDC2,CAMK1D,CADPS,RALYL,ATP1A1,LRRC1,ENOX1,ARAP2,SRRM4,KHDRBS3,SDK1,ADCY1,NETO2,C8ORF34,PCSK2,KCNN2,ZNF804A,NCAM2,DCC,PDZRN4,B3GALT1"
"TF","Factor: Egr-1; motif: GCGGGGGCGG; match class: 1","TF:M07354_1","false","0.0031079061491145667","2.507532104265289","3787","84","35","20045","ARHGAP42,SEMA5A,RYR3,RUNX2,CACNA2D3,PCSK6,FHOD3,PLD5,SEZ6L,NWD2,LMO4,CADM1,CNTN4,ARHGAP26,SORCS1,LRRC4C,NRP2,MAMDC2,CAMK1D,SLC2A13,ATP1A1,LRRC1,SORBS1,ARAP2,KHDRBS3,COL12A1,SDK1,TCF12,ADCY1,PCSK2,KCNN2,MAN1A1,ZNF804A,NCAM2,PTPRT"
