"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","voltage-gated channel activity","GO:0022832","false","0.0022728435623225996","2.643430455325679","186","215","11","20212","GRIN3A,KCNG2,GRIN2B,KCNN2,KCNAB1,CACNA1B,CACNB2,OPRM1,CACNG3,KCNMB4,KCNH7"
"GO:MF","actin binding","GO:0003779","false","0.0025103101282994947","2.600272621670727","443","215","17","20212","LIMCH1,MYO1D,DST,FHOD3,PRKN,PHACTR1,MYRIP,DMD,SSH2,CALD1,CACNB2,CTNNA2,PRKCE,EPB41L3,SORBS1,ENC1,DIAPH2"
"GO:MF","metal ion transmembrane transporter activity","GO:0046873","false","0.002663685339679312","2.5745170795438357","445","215","17","20212","GRIN3A,KCNG2,NALF1,RYR2,GRIN2B,KCNN2,KCNAB1,SLC8A1,CACNA1B,GRIK4,CACNB2,OPRM1,CACNG3,KCNMB4,ASIC2,SLC39A11,KCNH7"
"GO:MF","ion binding","GO:0043167","false","0.005632263804874059","2.2493170118350565","6146","215","95","20212","CCBE1,GRIN3A,TRIM36,FSTL5,ITGA8,SLIT3,LIMCH1,LARGE,CADPS,CDH11,EPHA6,NRP1,RYR2,MYO1D,DGKB,AGBL1,PDE1A,PDE4B,LPP,ARL15,GRIN2B,PRUNE2,KCNAB1,FRMPD4,RAB27B,ASTN2,SMYD3,MCTP1,ANXA4,PRKAG2,DST,CDK6,CALN1,SLC8A1,XYLT1,ARHGEF28,GBE1,ADGRL3,PRKN,PCDH17,SMYD2,TNIK,PLCB1,RNF150,CDK8,ACACA,CDH6,PRKCB,CLSTN2,CACNA1B,ATP8A2,TLK1,STK39,FAT3,TRIM2,MYRIP,DMD,DNAH14,AOPEP,JAZF1,LRP1B,GALNTL6,GMDS,FRAS1,PLEKHA5,EPHA7,CAPS2,MAN2A1,PAK3,DNAH6,PRKCE,AK5,ADAMTS19,FTH1,NEK11,RUNX1T1,CHSY3,CHN2,UNC13C,COL5A2,PCDH7,ZNF385B,PRKD1,LRRK1,HS3ST5,RIT2,TENM2,HDAC9,MGAT4C,COL11A1,GUCY1A2,ZNF385D,CAMK2D,PDZRN4,ZNF804B"
"GO:MF","calmodulin binding","GO:0005516","false","0.00598488305926593","2.222944331007225","206","215","11","20212","RYR2,MYO1D,PDE1A,KCNN2,MAP2,SLC8A1,PLCB1,CALD1,UNC13C,RIT2,CAMK2D"
"GO:MF","inorganic molecular entity transmembrane transporter activity","GO:0015318","false","0.007407122553652249","2.1303504697220252","692","215","21","20212","GRIN3A,KCNG2,NALF1,RYR2,ANO3,GRIN2B,KCNN2,KCNAB1,SLC8A1,GRIA3,CACNA1B,GRIK4,CACNB2,OPRM1,CACNG3,GRIA4,KCNMB4,GRIA1,ASIC2,SLC39A11,KCNH7"
"GO:MF","cation binding","GO:0043169","false","0.00798835264375623","2.097542771560856","4444","215","74","20212","CCBE1,GRIN3A,TRIM36,FSTL5,ITGA8,SLIT3,LIMCH1,LARGE,CADPS,CDH11,NRP1,RYR2,DGKB,AGBL1,PDE1A,PDE4B,LPP,GRIN2B,PRUNE2,ASTN2,SMYD3,MCTP1,ANXA4,PRKAG2,DST,CALN1,SLC8A1,XYLT1,ARHGEF28,GBE1,ADGRL3,PRKN,PCDH17,SMYD2,PLCB1,RNF150,ACACA,CDH6,PRKCB,CLSTN2,CACNA1B,ATP8A2,FAT3,TRIM2,MYRIP,DMD,AOPEP,JAZF1,LRP1B,GALNTL6,FRAS1,CAPS2,MAN2A1,PAK3,PRKCE,ADAMTS19,FTH1,NEK11,RUNX1T1,CHSY3,CHN2,UNC13C,COL5A2,PCDH7,ZNF385B,PRKD1,LRRK1,TENM2,HDAC9,MGAT4C,COL11A1,ZNF385D,PDZRN4,ZNF804B"
"GO:MF","transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential","GO:1904315","false","0.011221225196533144","1.949959721774696","55","215","6","20212","GRIN3A,GRIN2B,GRIA3,GRIK4,GRIA4,GRIA1"
"GO:MF","calcium ion transmembrane transporter activity","GO:0015085","false","0.011337387326334282","1.9454870160327906","145","215","9","20212","GRIN3A,NALF1,RYR2,GRIN2B,SLC8A1,CACNA1B,CACNB2,OPRM1,CACNG3"
"GO:MF","transmembrane receptor protein phosphatase activity","GO:0019198","false","0.011761392285568927","1.929541264471684","17","215","4","20212","PTPRN2,PTPRR,PTPRG,PTPRK"
"GO:MF","transmembrane receptor protein tyrosine phosphatase activity","GO:0005001","true","0.011761392285568927","1.929541264471684","17","215","4","20212","PTPRN2,PTPRR,PTPRG,PTPRK"
"GO:MF","protein binding","GO:0005515","false","0.011763494159659067","1.9294636587987677","14838","215","183","20212","CCBE1,ROBO1,GRIN3A,BTNL9,SEMA3A,TMTC1,KCNG2,TRIM36,FSTL5,ADTRP,ITGA8,SLIT3,CTNND2,COL24A1,CNR1,LIMCH1,LARGE,DPP10,KLHL29,CADPS,CDH11,LDLRAD4,EPHA6,SLC7A11,TMEM108,KLHL32,TCERG1L,INPP4B,NRP1,SGCZ,RYR2,MYO1D,DSCAM,RBFOX1,AGBL1,ROBO2,OXR1,OPCML,ADGRB3,ANO3,PDE1A,ANKRD30BL,PDE4B,NCAM2,LPP,ANKRD30B,ARL15,GRIN2B,KCNN2,HTR4,MAP2,NFIA,PRUNE2,KCNAB1,PEX5L,FRMPD4,RAB27B,ASTN2,SMYD3,ANXA4,NRG1,PRKAG2,FGF14,DST,DLG2,FHOD3,CDK6,ATRNL1,CALN1,ADAM23,ZDHHC23,SLC8A1,ARHGEF28,GBE1,MAGI2,STXBP5L,COL12A1,ADGRL3,PRKN,PCDH17,SMYD2,PARP8,FOCAD,TNIK,PLCB1,RNF150,PHACTR1,SORCS1,CDK8,ACACA,CDH6,DYNC1I1,PRKCB,CLSTN2,NCAM1,ARHGAP26,PLXNA2,CACNA1B,PLXNA4,RAPGEF5,CFAP299,ATP8A2,TLK1,STK39,TRIM2,DLGAP2,MYRIP,RIMBP2,DMD,PID1,STXBP5,TANC2,DLC1,DNAH14,SSH2,JAZF1,TNR,LRRC4C,MSRA,CALD1,ELAVL2,LRP1B,CCNY,CACNB2,VPS13D,CTNNA2,OPRM1,PDZD2,TMEFF2,GMDS,CACNG3,SOX5,FRAS1,CHL1,PLEKHA5,EPHA7,PTPRR,MAN2A1,PAK3,DNAH6,PRKCE,GRIA4,DAB1,KCNMB4,GRIA1,SUPT3H,ASIC2,IL1RAPL1,PRR16,PTPRG,EPB41L3,DSCAML1,CNTN6,FTH1,NEK11,RUNX1T1,SORBS1,ENC1,DIAPH2,KIAA1217,CHN2,UNC13C,COL5A2,DOK6,TMEM132D,ZNF385B,FHIT,PRKD1,LRRK1,GRM3,HS3ST5,CNTN4,RIT2,TENM2,PTPRK,HDAC9,ENOX1,TENM4,GPC6,GUCY1A2,CAMK2D,NPAS3,PDZRN4"
"GO:MF","transporter regulator activity","GO:0141108","false","0.013332672724778694","1.8750827813235127","148","215","9","20212","DPP10,PDE4B,KCNAB1,FGF14,PRKCB,CACNG3,KCNMB4,GRM3,CAMK2D"
"GO:MF","channel regulator activity","GO:0016247","true","0.013332672724778694","1.8750827813235127","148","215","9","20212","DPP10,PDE4B,KCNAB1,FGF14,PRKCB,CACNG3,KCNMB4,GRM3,CAMK2D"
"GO:MF","small molecule binding","GO:0036094","false","0.01360040079081785","1.8664482931977342","6357","215","96","20212","CCBE1,GRIN3A,TRIM36,FSTL5,ITGA8,SLIT3,LIMCH1,LARGE,CADPS,CDH11,EPHA6,NRP1,RYR2,MYO1D,DGKB,AGBL1,PDE1A,PDE4B,LPP,ARL15,GRIN2B,PRUNE2,KCNAB1,FRMPD4,RAB27B,ASTN2,SMYD3,MCTP1,ANXA4,PRKAG2,DST,CDK6,CALN1,SLC8A1,XYLT1,ARHGEF28,GBE1,ADGRL3,PRKN,PCDH17,SMYD2,TNIK,PLCB1,RNF150,CDK8,ACACA,CDH6,PRKCB,CLSTN2,CACNA1B,ATP8A2,TLK1,STK39,FAT3,TRIM2,MYRIP,DMD,DNAH14,AOPEP,JAZF1,LRP1B,GALNTL6,GMDS,FRAS1,PLEKHA5,EPHA7,CAPS2,MAN2A1,PAK3,DNAH6,PRKCE,AK5,ADAMTS19,FTH1,NEK11,RUNX1T1,CHSY3,CHN2,UNC13C,COL5A2,PCDH7,ZNF385B,FHIT,PRKD1,LRRK1,HS3ST5,RIT2,TENM2,HDAC9,MGAT4C,COL11A1,GUCY1A2,ZNF385D,CAMK2D,PDZRN4,ZNF804B"
"GO:MF","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","GO:0099529","false","0.01380022791893284","1.8601137409090924","57","215","6","20212","GRIN3A,GRIN2B,GRIA3,GRIK4,GRIA4,GRIA1"
"GO:MF","monoatomic ion transmembrane transporter activity","GO:0015075","false","0.015277328973782056","1.8159525694087224","727","215","21","20212","GRIN3A,KCNG2,NALF1,RYR2,ANO3,GRIN2B,KCNN2,KCNAB1,SLC8A1,GRIA3,CACNA1B,GRIK4,CACNB2,OPRM1,CACNG3,GRIA4,KCNMB4,GRIA1,ASIC2,SLC39A11,KCNH7"
"GO:MF","transmitter-gated monoatomic ion channel activity","GO:0022824","false","0.020382890631199097","1.6907342258174443","61","215","6","20212","GRIN3A,GRIN2B,GRIA3,GRIK4,GRIA4,GRIA1"
"GO:MF","transmitter-gated channel activity","GO:0022835","false","0.020382890631199097","1.6907342258174443","61","215","6","20212","GRIN3A,GRIN2B,GRIA3,GRIK4,GRIA4,GRIA1"
"GO:MF","metal ion binding","GO:0046872","false","0.02654026075688158","1.5760948145266522","4354","215","71","20212","CCBE1,TRIM36,FSTL5,ITGA8,SLIT3,LIMCH1,LARGE,CADPS,CDH11,NRP1,RYR2,DGKB,AGBL1,PDE1A,PDE4B,LPP,GRIN2B,PRUNE2,ASTN2,SMYD3,MCTP1,ANXA4,DST,CALN1,SLC8A1,XYLT1,ARHGEF28,ADGRL3,PRKN,PCDH17,SMYD2,PLCB1,RNF150,ACACA,CDH6,PRKCB,CLSTN2,CACNA1B,ATP8A2,FAT3,TRIM2,MYRIP,DMD,AOPEP,JAZF1,LRP1B,GALNTL6,FRAS1,CAPS2,MAN2A1,PAK3,PRKCE,ADAMTS19,FTH1,NEK11,RUNX1T1,CHSY3,CHN2,UNC13C,COL5A2,PCDH7,ZNF385B,PRKD1,LRRK1,TENM2,HDAC9,MGAT4C,COL11A1,ZNF385D,PDZRN4,ZNF804B"
"GO:MF","calcium channel activity","GO:0005262","false","0.028872724485920508","1.5395122333214393","127","215","8","20212","GRIN3A,NALF1,RYR2,GRIN2B,CACNA1B,CACNB2,OPRM1,CACNG3"
"GO:MF","neurotransmitter receptor activity","GO:0030594","false","0.042853527837062144","1.3680134197827214","100","215","7","20212","GRIN3A,GRIN2B,HTR4,GRIA3,GRIK4,GRIA4,GRIA1"
"GO:MF","amino acid transmembrane transporter activity","GO:0015171","false","0.0456343411335575","1.340708215411606","101","215","7","20212","GRIN3A,SLC7A11,GRIN2B,GRIA3,GRIK4,GRIA4,GRIA1"
"GO:MF","cell adhesion molecule binding","GO:0050839","true","0.049332152168672753","1.3068699375565025","561","215","17","20212","ITGA8,CTNND2,CDH11,DSCAM,NRG1,DST,ADAM23,CDH6,DMD,LRRC4C,CALD1,CTNNA2,DSCAML1,CNTN6,CNTN4,TENM2,TENM4"
"GO:MF","extracellular matrix structural constituent conferring tensile strength","GO:0030020","true","0.049708008880559346","1.3035736327472338","45","215","5","20212","COL21A1,COL24A1,COL12A1,COL5A2,COL11A1"
"GO:BP","synaptic signaling","GO:0099536","true","1.7533426822463917e-16","15.75613319487931","780","215","43","21031","GRIN3A,CNR1,LARGE,CADPS,CDH11,GRM8,SLC7A11,TMEM108,DGKB,GRIN2B,HTR4,MCTP1,DLG2,STXBP5L,PRKN,PCDH17,GRIA3,PLCB1,PRKCB,CLSTN2,CACNA1B,PTPRN2,DLGAP2,RIMBP2,GRIK4,DMD,STXBP5,TNR,LRRC4C,CACNB2,OPRM1,CACNG3,EPHA7,PRKCE,GRIA4,KCNMB4,GRIA1,ASIC2,IL1RAPL1,UNC13C,GRM3,CNTN4,RIT2"
"GO:BP","trans-synaptic signaling","GO:0099537","false","3.7774447853897136e-16","15.422801874990478","756","215","42","21031","GRIN3A,CNR1,LARGE,CADPS,CDH11,GRM8,SLC7A11,TMEM108,DGKB,GRIN2B,HTR4,MCTP1,DLG2,STXBP5L,PRKN,PCDH17,GRIA3,PLCB1,PRKCB,CLSTN2,CACNA1B,PTPRN2,DLGAP2,RIMBP2,GRIK4,DMD,STXBP5,TNR,LRRC4C,CACNB2,CACNG3,EPHA7,PRKCE,GRIA4,KCNMB4,GRIA1,ASIC2,IL1RAPL1,UNC13C,GRM3,CNTN4,RIT2"
"GO:BP","chemical synaptic transmission","GO:0007268","false","1.9368049998667607e-15","14.712914102432627","750","215","41","21031","GRIN3A,CNR1,LARGE,CADPS,CDH11,GRM8,SLC7A11,TMEM108,DGKB,GRIN2B,HTR4,MCTP1,DLG2,STXBP5L,PRKN,PCDH17,GRIA3,PLCB1,PRKCB,CLSTN2,CACNA1B,PTPRN2,DLGAP2,RIMBP2,GRIK4,DMD,STXBP5,TNR,LRRC4C,CACNB2,CACNG3,EPHA7,PRKCE,GRIA4,KCNMB4,GRIA1,ASIC2,UNC13C,GRM3,CNTN4,RIT2"
"GO:BP","anterograde trans-synaptic signaling","GO:0098916","false","1.9368049998667607e-15","14.712914102432627","750","215","41","21031","GRIN3A,CNR1,LARGE,CADPS,CDH11,GRM8,SLC7A11,TMEM108,DGKB,GRIN2B,HTR4,MCTP1,DLG2,STXBP5L,PRKN,PCDH17,GRIA3,PLCB1,PRKCB,CLSTN2,CACNA1B,PTPRN2,DLGAP2,RIMBP2,GRIK4,DMD,STXBP5,TNR,LRRC4C,CACNB2,CACNG3,EPHA7,PRKCE,GRIA4,KCNMB4,GRIA1,ASIC2,UNC13C,GRM3,CNTN4,RIT2"
"GO:BP","nervous system development","GO:0007399","true","2.3225121916840015e-13","12.634041997563733","2531","215","72","21031","ROBO1,GRIN3A,SEMA3A,ITGA8,SLIT3,CTNND2,CNR1,LARGE,CDH11,EPHA6,SLC7A11,TMEM108,NRP1,DSCAM,RBFOX1,ROBO2,OPCML,ADGRB3,NCAM2,GRIN2B,MAP2,NFIA,ASTN2,NRG1,FGF14,CDK6,ADAM23,ARHGEF28,MAGI2,ADGRL3,PRKN,PCDH17,TNIK,PLCB1,CSMD3,PHACTR1,CLSTN2,NCAM1,ARHGAP26,PLXNA2,PLXNA4,RAPGEF5,ATP8A2,FAT3,DMD,TANC2,DLC1,TNR,LRRC4C,CTNNA2,OPRM1,SOX5,CHL1,EPHA7,MAN2A1,PAK3,DAB1,GRIA1,ASIC2,IL1RAPL1,PTPRG,EPB41L3,DSCAML1,CNTN6,ENC1,MACROD2,PRKD1,CNTN4,RIT2,TENM2,HDAC9,TENM4"
"GO:BP","generation of neurons","GO:0048699","false","4.913528107065988e-13","12.308606555291464","1514","215","54","21031","ROBO1,GRIN3A,SEMA3A,SLIT3,CTNND2,CNR1,LARGE,CDH11,EPHA6,TMEM108,NRP1,DSCAM,ROBO2,OPCML,ADGRB3,NCAM2,MAP2,NFIA,ASTN2,CDK6,ARHGEF28,MAGI2,ADGRL3,PRKN,TNIK,CSMD3,PHACTR1,NCAM1,PLXNA2,PLXNA4,ATP8A2,FAT3,DMD,TANC2,TNR,LRRC4C,CTNNA2,SOX5,CHL1,EPHA7,PAK3,DAB1,IL1RAPL1,PTPRG,EPB41L3,DSCAML1,CNTN6,ENC1,PRKD1,CNTN4,RIT2,TENM2,HDAC9,TENM4"
"GO:BP","neuron projection development","GO:0031175","false","4.951781123844998e-13","12.305238560031382","1014","215","44","21031","ROBO1,GRIN3A,SEMA3A,SLIT3,CTNND2,CNR1,CDH11,EPHA6,TMEM108,NRP1,DSCAM,ROBO2,ADGRB3,NCAM2,MAP2,ARHGEF28,MAGI2,PRKN,TNIK,CSMD3,PHACTR1,NCAM1,PLXNA2,PLXNA4,ATP8A2,FAT3,DMD,TANC2,TNR,LRRC4C,CTNNA2,CHL1,EPHA7,PAK3,DAB1,IL1RAPL1,PTPRG,EPB41L3,DSCAML1,CNTN6,ENC1,PRKD1,CNTN4,RIT2"
"GO:BP","neuron development","GO:0048666","false","6.914668720506128e-13","12.160228621961403","1167","215","47","21031","ROBO1,GRIN3A,SEMA3A,SLIT3,CTNND2,CNR1,CDH11,EPHA6,TMEM108,NRP1,DSCAM,ROBO2,OPCML,ADGRB3,NCAM2,MAP2,ARHGEF28,MAGI2,PRKN,TNIK,CSMD3,PHACTR1,NCAM1,PLXNA2,PLXNA4,ATP8A2,FAT3,DMD,TANC2,TNR,LRRC4C,CTNNA2,CHL1,EPHA7,PAK3,DAB1,IL1RAPL1,PTPRG,EPB41L3,DSCAML1,CNTN6,ENC1,PRKD1,CNTN4,RIT2,TENM2,TENM4"
"GO:BP","modulation of chemical synaptic transmission","GO:0050804","false","9.115191529091727e-13","12.040234201484731","489","215","31","21031","GRIN3A,CNR1,LARGE,CDH11,GRM8,SLC7A11,TMEM108,DGKB,GRIN2B,MCTP1,STXBP5L,PRKN,PCDH17,GRIA3,PLCB1,PRKCB,CLSTN2,CACNA1B,GRIK4,STXBP5,TNR,LRRC4C,CACNG3,EPHA7,PRKCE,GRIA4,KCNMB4,GRIA1,UNC13C,GRM3,CNTN4"
"GO:BP","regulation of trans-synaptic signaling","GO:0099177","false","9.646813983902703e-13","12.01561609574167","490","215","31","21031","GRIN3A,CNR1,LARGE,CDH11,GRM8,SLC7A11,TMEM108,DGKB,GRIN2B,MCTP1,STXBP5L,PRKN,PCDH17,GRIA3,PLCB1,PRKCB,CLSTN2,CACNA1B,GRIK4,STXBP5,TNR,LRRC4C,CACNG3,EPHA7,PRKCE,GRIA4,KCNMB4,GRIA1,UNC13C,GRM3,CNTN4"
"GO:BP","neurogenesis","GO:0022008","false","1.0927343255813686e-11","10.961485414408058","1742","215","56","21031","ROBO1,GRIN3A,SEMA3A,SLIT3,CTNND2,CNR1,LARGE,CDH11,EPHA6,TMEM108,NRP1,DSCAM,ROBO2,OPCML,ADGRB3,NCAM2,MAP2,NFIA,ASTN2,CDK6,ARHGEF28,MAGI2,ADGRL3,PRKN,TNIK,CSMD3,PHACTR1,NCAM1,PLXNA2,PLXNA4,ATP8A2,FAT3,DMD,TANC2,TNR,LRRC4C,CTNNA2,OPRM1,SOX5,CHL1,EPHA7,MAN2A1,PAK3,DAB1,IL1RAPL1,PTPRG,EPB41L3,DSCAML1,CNTN6,ENC1,PRKD1,CNTN4,RIT2,TENM2,HDAC9,TENM4"
"GO:BP","neuron projection morphogenesis","GO:0048812","false","1.1664841907237334e-11","10.933121142792194","655","215","34","21031","ROBO1,SEMA3A,SLIT3,CTNND2,CDH11,EPHA6,TMEM108,NRP1,DSCAM,ROBO2,ADGRB3,MAP2,ARHGEF28,PRKN,TNIK,PHACTR1,NCAM1,PLXNA2,PLXNA4,ATP8A2,DMD,TANC2,TNR,LRRC4C,CTNNA2,CHL1,EPHA7,PAK3,DAB1,IL1RAPL1,EPB41L3,DSCAML1,CNTN6,CNTN4"
"GO:BP","cellular anatomical entity morphogenesis","GO:0032989","false","1.3227215654506853e-11","10.878531565725291","785","215","37","21031","ROBO1,SEMA3A,SLIT3,CTNND2,CDH11,EPHA6,TMEM108,NRP1,DSCAM,ROBO2,ADGRB3,MAP2,FHOD3,ARHGEF28,PRKN,TNIK,PHACTR1,NCAM1,PLXNA2,PLXNA4,ATP8A2,DMD,TANC2,TNR,LRRC4C,CTNNA2,CHL1,EPHA7,PAK3,DAB1,IL1RAPL1,EPB41L3,DSCAML1,CNTN6,PRKD1,CNTN4,TENM4"
"GO:BP","plasma membrane bounded cell projection morphogenesis","GO:0120039","false","2.3580423351408764e-11","10.627448402059834","671","215","34","21031","ROBO1,SEMA3A,SLIT3,CTNND2,CDH11,EPHA6,TMEM108,NRP1,DSCAM,ROBO2,ADGRB3,MAP2,ARHGEF28,PRKN,TNIK,PHACTR1,NCAM1,PLXNA2,PLXNA4,ATP8A2,DMD,TANC2,TNR,LRRC4C,CTNNA2,CHL1,EPHA7,PAK3,DAB1,IL1RAPL1,EPB41L3,DSCAML1,CNTN6,CNTN4"
"GO:BP","cell projection morphogenesis","GO:0048858","false","2.92573742797449e-11","10.53376465247545","676","215","34","21031","ROBO1,SEMA3A,SLIT3,CTNND2,CDH11,EPHA6,TMEM108,NRP1,DSCAM,ROBO2,ADGRB3,MAP2,ARHGEF28,PRKN,TNIK,PHACTR1,NCAM1,PLXNA2,PLXNA4,ATP8A2,DMD,TANC2,TNR,LRRC4C,CTNNA2,CHL1,EPHA7,PAK3,DAB1,IL1RAPL1,EPB41L3,DSCAML1,CNTN6,CNTN4"
"GO:BP","system development","GO:0048731","false","3.410301408042029e-11","10.467207235651282","3973","215","89","21031","CCBE1,ROBO1,GRIN3A,SEMA3A,ADTRP,ITGA8,SLIT3,CTNND2,CNR1,LARGE,CDH11,EPHA6,SLC7A11,TMEM108,NRP1,SGCZ,RYR2,DSCAM,MBOAT2,RBFOX1,ROBO2,OPCML,ADGRB3,NCAM2,GRIN2B,MAP2,NFIA,ASTN2,NRG1,FGF14,FHOD3,CDK6,ADAM23,SLC8A1,XYLT1,ARHGEF28,MAGI2,ADGRL3,PRKN,PCDH17,SMYD2,TNIK,PLCB1,CSMD3,PHACTR1,PRKCB,CLSTN2,NCAM1,ARHGAP26,PLXNA2,PLXNA4,RAPGEF5,ATP8A2,FAT3,DMD,TANC2,DLC1,TNR,LRRC4C,CALD1,CTNNA2,OPRM1,SOX5,FRAS1,CHL1,PLEKHA5,EPHA7,MAN2A1,PAK3,DAB1,GRIA1,ASIC2,IL1RAPL1,PTPRG,EPB41L3,DSCAML1,CNTN6,ENC1,KIAA1217,COL5A2,MACROD2,PRKD1,LRRK1,CNTN4,RIT2,TENM2,HDAC9,TENM4,COL11A1"
"GO:BP","regulation of neuron projection development","GO:0010975","false","6.347770376655084e-11","10.197378791740014","457","215","28","21031","ROBO1,SEMA3A,CNR1,NRP1,DSCAM,ROBO2,ADGRB3,MAP2,MAGI2,TNIK,CSMD3,PLXNA2,PLXNA4,ATP8A2,FAT3,DMD,TANC2,TNR,LRRC4C,CTNNA2,EPHA7,PAK3,DAB1,IL1RAPL1,PTPRG,ENC1,PRKD1,RIT2"
